"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0023216",0.30367416045296,3.40131894721595,1.58607169898991,0.139136834412067,0.738703642763123,-4.40116244622114
"FBgn0029672",0.296558280243421,4.29630388996496,1.50833429813434,0.157763461615244,0.750844515678431,-4.55705945509208
"FBgn0052791",0.142066759381416,1.85885920282769,0.48646391115596,0.635546143651061,0.892221540915128,-4.92990485122637
"FBgn0029681",-1.76139246527141,-0.33517989887107,-0.721179046536586,0.484840854435813,0.837557131653343,-4.66301384189849
"FBgn0029686",-0.552343916856322,0.993415522932644,-1.79033276149416,0.0990640242475778,0.715066457998103,-4.26522581330935
"FBgn0029687",0.0966945359776545,7.66264158700866,0.654387391422814,0.525409324521351,0.853877608390274,-5.40218762226837
"FBgn0029689",0.512454687482279,3.51711120623234,1.96522085806517,0.0733655205084041,0.709563287234339,-3.98653366087854
"FBgn0029685",0.0919686046945731,3.59756348196521,0.566782509429614,0.581481011753385,0.87207665439845,-5.22783181861373
"FBgn0019661",0.0796022483567524,7.30835612242448,0.384049741835533,0.707771039667825,0.913817902397679,-5.53785987090297
"FBgn0000221",0.0284192191457422,1.76181427998673,0.146406363739595,0.886071575177057,0.971419729831526,-5.02034345409563
"FBgn0026084",0.362345232647665,3.68770160371532,1.14057723350818,0.276662759584232,0.767853787357082,-4.83673168409356
"FBgn0026083",0.00924573262100026,7.03365280120994,0.0918489238707393,0.928358639094535,0.984066821325265,-5.60579955446693
"FBgn0066114",0.136736021780339,3.31416496650101,0.834716208184634,0.420452959680209,0.812340238964966,-5.0456193284149
"FBgn0029697",-3.53093725719606,0.0978853068939405,-1.0351686550519,0.321335501541855,0.779171002933447,-4.60493761277208
"FBgn0029706",0.0743848761537578,4.66057062920814,0.594042877914669,0.563696750178619,0.867004199303854,-5.35892363260502
"FBgn0040907",0.0336711814925414,2.94670664106089,0.113454011719378,0.911577645637102,0.977154100202164,-5.26054979389501
"FBgn0002707",-0.132033573651441,2.15847098744996,-0.464213526472951,0.650940600059893,0.893473995546575,-5.03279290266337
"FBgn0000635",-0.0183378209873268,5.33568982984163,-0.104283568575621,0.918695513020275,0.980072122697511,-5.57078706298186
"FBgn0026080",-0.174500227539898,3.18100631545789,-0.981907573559728,0.345845981469607,0.787779014024274,-4.92273867525167
"FBgn0026079",0.336545508518316,5.99695786888991,2.00397147427854,0.0685732671591046,0.709563287234339,-4.01385678566665
"FBgn0004832",-0.499956400061592,2.51991268803575,-2.28477868178224,0.0416599847906599,0.696051218834302,-3.66562035166242
"FBgn0029693",-0.183642222445217,3.64678475803558,-1.12316963657576,0.283693611518563,0.771118795838266,-4.87007239743155
"FBgn0022768",-0.187839516784536,5.22982144891045,-1.03631797744293,0.320821054886726,0.779171002933447,-5.09235003388332
"FBgn0011760",-0.130144015048343,7.71888125747537,-1.31863836792745,0.212305491014673,0.752016709453584,-4.8432708254021
"FBgn0028325",-0.478988587599845,9.26764438513567,-1.17763780627711,0.262142797607419,0.767853787357082,-4.95233615502755
"FBgn0052772",-0.120143887102552,2.63918002213332,-0.463234501990422,0.651621917061618,0.893473995546575,-5.10905118055347
"FBgn0029737",-0.122598838599306,4.20520121826066,-0.642758352040035,0.532669336236867,0.855843979813015,-5.28745778576091
"FBgn0004368",-0.0783828318780735,4.88506935115324,-0.182859130201396,0.858012068621744,0.961173659033115,-5.50401820264362
"FBgn0003449",-0.219177519613249,4.77165947021983,-1.35974921101792,0.199319561513633,0.752016709453584,-4.75191068777022
"FBgn0029755",0.56608181029117,4.75758991401884,3.52104465892147,0.00431829715099704,0.69217649511891,-1.89050250022569
"FBgn0014024",-0.0634638455120102,4.91589657106896,-0.352856459893035,0.730417601572596,0.920766564171547,-5.4913603367421
"FBgn0052767",-0.343691633291416,4.14239940229342,-1.42013612422129,0.181441434410272,0.752016709453584,-4.62401638738317
"FBgn0026751",-0.363511188964759,3.33990470046492,-1.84298323260479,0.090576300693809,0.710061878518089,-4.12231899072549
"FBgn0029763",0.266368758950668,5.9531343234505,2.3387107542038,0.0378014376007506,0.696051218834302,-3.54946520696875
"FBgn0029765",-0.0520653860218427,4.43239076594016,-0.183300805519884,0.857673247245061,0.961173659033115,-5.48044672469513
"FBgn0029766",-0.79755257669709,5.99360579235287,-0.71007102508922,0.491452408393194,0.838790920159858,-5.38071245496012
"FBgn0026702",0.391411287795421,3.2875522797315,1.99058200842563,0.0701953339668154,0.709563287234339,-3.95460003779382
"FBgn0004687",0.143761147537195,5.42737361149789,1.04468522724176,0.317094142520009,0.778682842143411,-5.09532074939198
"FBgn0029778",0.205425629165105,3.34660763039478,1.44019147111031,0.175809133301853,0.752016709453584,-4.54944565595865
"FBgn0029769",-0.0862483817187805,4.32978289684675,-0.268525274379461,0.792931051479619,0.942450491797218,-5.42906581767002
"FBgn0029756",-0.33743002617178,2.44459113653884,-1.61792800252254,0.132073827393747,0.731457554503069,-4.31980095112857
"FBgn0028474",-0.117981829818447,5.18598217476518,-1.16467053062479,0.267154222039948,0.767853787357082,-4.97695774313591
"FBgn0029785",0.141882452363397,9.93490882784936,1.16010318814245,0.268936991732137,0.767853787357082,-4.95406435543263
"FBgn0000394",0.0948250667767403,3.03684056514626,0.415383072243872,0.68531354004132,0.905019990939543,-5.21409438428269
"FBgn0029791",-0.0855119249914109,1.20542657205234,-0.245672671334167,0.810155755876488,0.947384935970563,-4.88600838571124
"FBgn0029798",0.356223970332807,3.2801963524307,1.44116798431263,0.175538692796034,0.752016709453584,-4.53852070536582
"FBgn0029801",0.114621777966606,5.28289263759917,0.586035937445131,0.568889521258857,0.868488960817169,-5.42187050402764
"FBgn0029820",-0.34259084774905,3.07384348852343,-1.3343207828712,0.207272284738771,0.752016709453584,-4.61534390380503
"FBgn0029822",-0.382884746132685,2.90131605268818,-2.44246090254616,0.0313225456857238,0.69217649511891,-3.45399718043439
"FBgn0029823",0.242763849251228,8.89933400930347,2.36184336771346,0.0362536460804395,0.696051218834302,-3.50808589344063
"FBgn0014340",0.046201220116961,3.17908336153839,0.242876964819498,0.812270332148295,0.948440080294186,-5.26853568425472
"FBgn0029818",0.0276497936523104,4.96676346976708,0.193140444360967,0.85013280637477,0.960075539092459,-5.53129113603176
"FBgn0013987",0.0464754125159761,5.32567370159241,0.43623567721167,0.670538713176435,0.89973201523477,-5.48984869254811
"FBgn0029800",-0.0116368052049349,2.15327469304327,-0.0489760762902184,0.961757411203346,0.990133969199093,-5.10139408361016
"FBgn0261383",-0.273622377577358,4.71160276531569,-1.94192993651162,0.076392912846905,0.709563287234339,-4.05830695005133
"FBgn0052758",0.333563077942605,4.01803873109043,0.790810485050841,0.444655755190517,0.820679793330684,-5.15584609536151
"FBgn0053080",-0.179742951258166,4.78645355752742,-1.36496581766722,0.197719592642876,0.752016709453584,-4.74689800314997
"FBgn0027564",0.219262612016363,4.18149846438737,1.31985262656026,0.211912244200425,0.752016709453584,-4.74247853258541
"FBgn0029789",-0.308637485127948,3.84497153787749,-2.20078603132013,0.0484271146649735,0.700705740113056,-3.70445315103626
"FBgn0046687",0.380178960241737,1.07841241209335,0.784275472720722,0.448333789239334,0.821354050888858,-4.72640019800108
"FBgn0015794",-0.115325558419134,4.02269666068958,-0.702377812475061,0.496063397496054,0.839523762057305,-5.22130858729208
"FBgn0029824",-0.179091293853942,2.07259127267411,-0.5924971930224,0.56469716404609,0.867341140584818,-4.96206822195836
"FBgn0029825",-0.641139687520514,2.68110341384789,-2.20830000866164,0.0477815595651788,0.700465216065068,-3.73907770131649
"FBgn0052756",-0.814149185826266,2.22693339736846,-1.8537855332994,0.0889186520122562,0.710061878518089,-4.11474606408443
"FBgn0029828",-0.397653894887691,4.6937602595751,-1.04322849209219,0.317740679314329,0.778682842143411,-5.04528520298416
"FBgn0029830",0.896069298237032,4.71100233449541,0.791422007309993,0.444312576962763,0.820479053164366,-5.25354482913874
"FBgn0029831",1.30106124043228,5.5281949361135,1.94286728701223,0.076268883535618,0.709563287234339,-4.08364088077693
"FBgn0029833",0.0732091428571566,5.0698601943771,0.702285300678242,0.496119003719955,0.839523762057305,-5.33788029226374
"FBgn0029849",-0.0909656694120278,5.23660704475001,-0.526189581215017,0.608502676822955,0.882830044565816,-5.44945547749708
"FBgn0003514",0.105641872359217,5.06121573650557,0.923058212021509,0.374462651109673,0.794470879988071,-5.1797182320995
"FBgn0005390",1.36529416248271,1.09836253773635,0.781459227990666,0.449924838264492,0.822513090624875,-4.74761395685968
"FBgn0015818",-0.060700026677595,4.46792413191772,-0.426191044439151,0.677638200514451,0.901287328424686,-5.41431185681198
"FBgn0028982",0.150062337583725,6.94419267346102,1.29166454371586,0.221195670253254,0.752447275154305,-4.88102099964692
"FBgn0029857",0.113030930256376,4.04999252781473,0.597474572461141,0.561479112860764,0.865924164115259,-5.30034069042556
"FBgn0029858",0.0977379560036802,2.66121625418673,0.506875472805799,0.621578715365738,0.887400776023242,-5.12427778454149
"FBgn0029861",-0.216105359571821,3.53431032283399,-0.823483250148605,0.426560541337074,0.814156788728875,-5.07304812610111
"FBgn0029866",0.280608305011839,4.68561535501988,0.691944467200603,0.502358249494597,0.843099435630574,-5.29993525174611
"FBgn0029867",0.269266756302138,4.63204928640393,2.23540391954628,0.045520180007817,0.70023088331497,-3.672341588629
"FBgn0029873",-0.053080720649433,5.21346931707644,-0.350498378850495,0.732140779679598,0.921249833885876,-5.52159109183359
"FBgn0014031",-0.0998465153328834,8.07035664571298,-0.469061970614604,0.647571369549883,0.892979167724871,-5.48514240255129
"FBgn0000524",-0.19652665788517,3.26760944995112,-0.979872527583837,0.346808614471727,0.788439523836782,-4.92013137483913
"FBgn0014026",0.096642404205026,11.0241842469027,0.660301862180971,0.521738985636069,0.852570220827669,-5.30649223934603
"FBgn0029874",-0.0856432310187225,1.9744320775834,-0.378683886394432,0.71164666236267,0.914633226833573,-5.03340804994189
"FBgn0003139",-0.031194233225893,4.72552601734354,-0.237542801914429,0.81630919648177,0.94941680116311,-5.50780994650286
"FBgn0029868",-0.234041246864814,6.87375459340051,-0.973433753329811,0.349867031655731,0.788782845106701,-5.18533442595623
"FBgn0043796",-0.191978571398888,2.32701970071319,-0.679493829810758,0.509932419142225,0.846273849991164,-4.97951074101127
"FBgn0028685",0.00432729015707789,6.45393050390364,0.0407135416844201,0.968204889383585,0.991281020756387,-5.61289422030749
"FBgn0026015",-0.015112122559108,4.93535152826692,-0.115251245215033,0.910183598028245,0.976703254925139,-5.5464495022196
"FBgn0002563",0.886825295976568,16.6488727779599,1.79487040238008,0.0983051789440389,0.714234689555665,-4.17067614870979
"FBgn0020305",0.226520564993905,4.43386754190763,1.39507366752105,0.188691880781736,0.752016709453584,-4.69671337580411
"FBgn0029095",-0.477491328601064,1.79789358330226,-1.74598921626064,0.106761987585564,0.725434037088332,-4.23441732684403
"FBgn0031287",-0.044973351098454,2.56229610939352,-0.235806410820469,0.817625136846797,0.94984626086795,-5.14113256479851
"FBgn0020304",-0.333398768627561,4.26348613343564,-1.22992487693265,0.24267884400592,0.757380166846789,-4.82813332018937
"FBgn0031286",-0.106525840750448,2.5234563754245,-0.530800212837832,0.605401771378747,0.882830044565816,-5.09225329066591
"FBgn0031284",0.773469677396552,1.07854419036648,2.09097370106551,0.0588540804830494,0.705700055465183,-4.08539633334771
"FBgn0031281",-0.333033436738162,2.15162104618705,-1.36759799005572,0.196916327823721,0.752016709453584,-4.50715223767552
"FBgn0004611",-0.210507568001105,3.62875475068361,-1.28737902781575,0.222635531409231,0.752447275154305,-4.71674555435542
"FBgn0003278",0.25536621855158,4.69436240908487,1.04026452441342,0.319059180178401,0.779171002933447,-5.05742916718703
"FBgn0002593",0.143460973899163,10.624985045478,1.10855783338218,0.289700214023307,0.771118795838266,-4.98494542671391
"FBgn0004583",0.252918379021433,3.83711071980776,1.87394029183238,0.0858994793283056,0.710061878518089,-4.09783893364385
