step	global-lle	local-lle	lle-ratio
0	+1.7826652053086427e+00	+1.7826652053086427e+00	+0.0000000000000000e+00
27	-4.5750095244653037e+00	-1.5135076788189776e+00	+6.1230036912926522e+00
0	+1.5866335124438331e+00	+1.5866335124438331e+00	+0.0000000000000000e+00
0	+3.9432656376882464e+00	+3.9432656376882464e+00	+0.0000000000000000e+00
0	+3.4549350851959657e+00	+3.4549350851959657e+00	+0.0000000000000000e+00
0	+4.0529186418259320e+00	+4.0529186418259320e+00	+0.0000000000000000e+00
0	+2.4621905421810411e+00	+2.4621905421810411e+00	+0.0000000000000000e+00
10	-5.4237392753469660e-01	+6.1211632145335315e-02	+1.2071711193600638e+00
0	+2.3156849167803601e+00	+2.3156849167803601e+00	+0.0000000000000000e+00
0	+3.6130652241050356e+00	+3.6130652241050356e+00	+0.0000000000000000e+00
0	+3.9348207594849240e+00	+3.9348207594849240e+00	+0.0000000000000000e+00
0	+3.9774092237958083e+00	+3.9774092237958083e+00	+0.0000000000000000e+00
0	+3.7421685908718185e+00	+3.7421685908718185e+00	+0.0000000000000000e+00
0	+4.1765265410921373e+00	+4.1765265410921373e+00	+0.0000000000000000e+00
0	+2.2709873906799514e+00	+2.2709873906799514e+00	+0.0000000000000000e+00
7	+2.6490766038167379e-01	+5.8139248304336499e-01	+6.3296964532338240e-01
0	+2.2505660452369849e+00	+2.2505660452369849e+00	+0.0000000000000000e+00
1	+1.4394959966795375e+00	+1.4539012405294041e+00	+2.8810487699733045e-02
29	-4.9593259452868592e+00	-1.6020017059351874e+00	+6.7146484787033440e+00
0	+2.4717760509696696e+00	+2.4717760509696696e+00	+0.0000000000000000e+00
4	+7.8797077490977330e-01	+8.9506850032271457e-01	+2.1419545082588254e-01
0	+2.7674714819565929e+00	+2.7674714819565929e+00	+0.0000000000000000e+00
22	-3.3472754811178644e+00	-1.1204427995918347e+00	+4.4536653630520595e+00
0	+3.4775251067830597e+00	+3.4775251067830597e+00	+0.0000000000000000e+00
16	-2.0895000584453767e+00	-6.7018520042115348e-01	+2.8386297160484464e+00
18	-2.4310143713163272e+00	-7.8840096327306863e-01	+3.2852268160865172e+00
8	-5.4374931024865347e-03	+4.1454487298551168e-01	+8.3996473217599643e-01
0	+3.9761292244764475e+00	+3.9761292244764475e+00	+0.0000000000000000e+00
5	+5.4455093104236685e-01	+7.2208650065418167e-01	+3.5507113922362965e-01
5	+5.3476022084851849e-01	+7.1535538739591109e-01	+3.6119033309478521e-01
0	+1.7607624549971983e+00	+1.7607624549971983e+00	+0.0000000000000000e+00
0	+2.8350541270982554e+00	+2.8350541270982554e+00	+0.0000000000000000e+00
8	-6.6365511579612679e-02	+3.4187622827470632e-01	+8.1648347970863799e-01
0	+1.9337719871969283e+00	+1.9337719871969283e+00	+0.0000000000000000e+00
0	+2.8775441437026776e+00	+2.8775441437026776e+00	+0.0000000000000000e+00
0	+3.8546754372025926e+00	+3.8546754372025926e+00	+0.0000000000000000e+00
0	+2.1600990293491700e+00	+2.1600990293491700e+00	+0.0000000000000000e+00
11	-7.9803243275670521e-01	-8.4061070886389366e-02	+1.4279427237406317e+00
0	+4.1495705993504055e+00	+4.1495705993504055e+00	+0.0000000000000000e+00
0	+3.1543127292157118e+00	+3.1543127292157118e+00	+0.0000000000000000e+00
1	+1.5955439560391236e+00	+1.5990939738476930e+00	+7.1000356171389001e-03
0	+3.7528194564755810e+00	+3.7528194564755810e+00	+0.0000000000000000e+00
0	+3.9708228026008006e+00	+3.9708228026008006e+00	+0.0000000000000000e+00
0	+1.6909292525922037e+00	+1.6909292525922037e+00	+0.0000000000000000e+00
0	+1.6909292525922037e+00	+1.6909292525922037e+00	+0.0000000000000000e+00
0	+3.5253350940850683e+00	+3.5253350940850683e+00	+0.0000000000000000e+00
0	+3.2437571921275943e+00	+3.2437571921275943e+00	+0.0000000000000000e+00
0	+3.0664082438535125e+00	+3.0664082438535125e+00	+0.0000000000000000e+00
0	+2.5351552412590381e+00	+2.5351552412590381e+00	+0.0000000000000000e+00
0	+3.9740651250141981e+00	+3.9740651250141981e+00	+0.0000000000000000e+00
25	-4.0087573351355266e+00	-1.2540759140125819e+00	+5.5093628422458893e+00
0	+3.3526450598488746e+00	+3.3526450598488746e+00	+0.0000000000000000e+00
9	-3.3546574255422534e-01	+1.7225329106471987e-01	+1.0154380672378904e+00
9	-3.5452080343882830e-01	+1.5479343214642194e-01	+1.0186284711705005e+00
16	-2.0991008431306177e+00	-6.5949652661066915e-01	+2.8792086330398972e+00
7	+2.8325343603933906e-01	+6.0846599566180481e-01	+6.5042511924493152e-01
0	+3.0975703767711664e+00	+3.0975703767711664e+00	+0.0000000000000000e+00
0	+3.6890907852796517e+00	+3.6890907852796517e+00	+0.0000000000000000e+00
5	+5.7534538374831268e-01	+7.7015652460862105e-01	+3.8962228172061675e-01
16	-1.9409331097227085e+00	-4.8551812348555456e-01	+2.9108299724743079e+00
16	-1.9321614784811976e+00	-4.7646139436335977e-01	+2.9114001682356756e+00
0	+3.7254622510477144e+00	+3.7254622510477144e+00	+0.0000000000000000e+00
3	+8.8471565297568766e-01	+9.7541131162996564e-01	+1.8139131730855595e-01
0	+2.4469376414476374e+00	+2.4469376414476374e+00	+0.0000000000000000e+00
19	-2.7896638887881187e+00	-9.3722277531879250e-01	+3.7048822269386523e+00
0	+4.0540864636884582e+00	+4.0540864636884582e+00	+0.0000000000000000e+00
0	+2.8709666247535317e+00	+2.8709666247535317e+00	+0.0000000000000000e+00
12	-9.7813447627749195e-01	-1.2561781210401524e-01	+1.7050333283469534e+00
33	-5.7852190188660346e+00	-1.7501941860462984e+00	+8.0700496656394733e+00
33	-5.8437356710699033e+00	-1.7648233490972656e+00	+8.1578246439452755e+00
6	+3.3901002630589083e-01	+6.4204541098609402e-01	+6.0607076936040638e-01
11	-7.2195925594122379e-01	+3.8337998825703323e-02	+1.5205945095338542e+00
0	+3.6961313598140078e+00	+3.6961313598140078e+00	+0.0000000000000000e+00
0	+2.5445863834370539e+00	+2.5445863834370539e+00	+0.0000000000000000e+00
0	+2.6647705931645769e+00	+2.6647705931645769e+00	+0.0000000000000000e+00
9	-3.4499017706653934e-01	+2.0399278423901634e-01	+1.0979659226111114e+00
0	+2.3941329304488641e+00	+2.3941329304488641e+00	+0.0000000000000000e+00
0	+3.5074499929497347e+00	+3.5074499929497347e+00	+0.0000000000000000e+00
47	-9.1355572111050591e+00	-2.5572676970771666e+00	+1.3156579028055784e+01
24	-3.5323233669510854e+00	-1.0401319100861404e+00	+4.9843829137298901e+00
30	-4.9973659974278606e+00	-1.5036310433677840e+00	+6.9874699081201532e+00
79	-1.5879812883127283e+01	-3.2574426290626448e+00	+2.5244740508129276e+01
0	+1.7755989661203238e+00	+1.7755989661203238e+00	+0.0000000000000000e+00
27	-4.2934168988213743e+00	-1.3149889016838863e+00	+5.9568559942749761e+00
33	-5.4870855193525676e+00	-1.5196283140707996e+00	+7.9349144105635361e+00
0	+2.1418026121877234e+00	+2.1418026121877234e+00	+0.0000000000000000e+00
31	-5.1088784295864569e+00	-1.4222612293794512e+00	+7.3732344004140113e+00
0	+2.4918721286116075e+00	+2.4918721286116075e+00	+0.0000000000000000e+00
5	+5.0214518983669709e-01	+6.9057432585262735e-01	+3.7685827203186051e-01
87	-1.8174237935897573e+01	-3.8122930543524944e+00	+2.8723889763090156e+01
33	-5.4869075560643799e+00	-1.4625209001255217e+00	+8.0487733118777172e+00
36	-6.5462800875239155e+00	-2.0144911709351891e+00	+9.0635778331774528e+00
46	-8.4187863667501226e+00	-2.1060516368988620e+00	+1.2625469459702522e+01
23	-3.4637911641938404e+00	-1.0013827722944635e+00	+4.9248167837987538e+00
7	+2.1104953085575140e-02	+3.7346133515199353e-01	+7.0471276413283679e-01
0	+2.8223877687411703e+00	+2.8223877687411703e+00	+0.0000000000000000e+00
0	+3.6480480606144088e+00	+3.6480480606144088e+00	+0.0000000000000000e+00
0	+3.2208789369818041e+00	+3.2208789369818041e+00	+0.0000000000000000e+00
0	+3.0352948102866479e+00	+3.0352948102866479e+00	+0.0000000000000000e+00
12	-1.1153243022864112e+00	-2.2445444617117261e-01	+1.7817397122304772e+00
4	+7.2273346165634589e-01	+8.4655591105566197e-01	+2.4764489879863216e-01
0	+2.8065051001316514e+00	+2.8065051001316514e+00	+0.0000000000000000e+00
27	-4.3017031036967870e+00	-1.2335638417114718e+00	+6.1362785239706303e+00
0	+3.4364148823052170e+00	+3.4364148823052170e+00	+0.0000000000000000e+00
0	+2.8152334653072821e+00	+2.8152334653072821e+00	+0.0000000000000000e+00
19	-2.1891255437163215e+00	-3.9172667606329004e-01	+3.5947977353060629e+00
1	+1.4380536756209743e+00	+1.4417869188252679e+00	+7.4664864085871585e-03
0	+3.5875842660237751e+00	+3.5875842660237751e+00	+0.0000000000000000e+00
5	+5.7804530158399814e-01	+7.5370609343502437e-01	+3.5132158370205246e-01
0	+2.4434525471317214e+00	+2.4434525471317214e+00	+0.0000000000000000e+00
0	+4.1212232209077424e+00	+4.1212232209077424e+00	+0.0000000000000000e+00
9	-4.3516878176636897e-01	+1.2894566086622206e-01	+1.1282288852651821e+00
0	+4.0200254132860840e+00	+4.0200254132860840e+00	+0.0000000000000000e+00
4	+8.3428807611655742e-01	+9.4577997579297213e-01	+2.2298379935282941e-01
0	+3.2291233681806291e+00	+3.2291233681806291e+00	+0.0000000000000000e+00
0	+3.5511712329175804e+00	+3.5511712329175804e+00	+0.0000000000000000e+00
0	+4.0796396914118782e+00	+4.0796396914118782e+00	+0.0000000000000000e+00
0	+2.2119533562605911e+00	+2.2119533562605911e+00	+0.0000000000000000e+00
84	-1.7326911587275745e+01	-3.6715629536642616e+00	+2.7310697267222967e+01
13	-1.4252953255421632e+00	-3.8429149830000142e-01	+2.0820076544843236e+00
10	-6.4993566066982122e-01	+4.4223426977135105e-02	+1.3883181752939127e+00
4	+7.4662110879774790e-01	+8.6362402105190483e-01	+2.3400582450831386e-01
0	+2.3067280696144485e+00	+2.3067280696144485e+00	+0.0000000000000000e+00
18	-2.5029113418515072e+00	-8.2934160641139965e-01	+3.3471394708802151e+00
18	-2.5479486899769794e+00	-8.4642473845899246e-01	+3.4030479030359739e+00
74	-1.5331039709987067e+01	-3.5325918718786093e+00	+2.3596895676216917e+01
2	+1.3113534447445687e+00	+1.3492998804027998e+00	+7.5892871316462163e-02
13	-1.3870304593135376e+00	-3.6737072398444504e-01	+2.0393194706581852e+00
0	+2.9623034253195195e+00	+2.9623034253195195e+00	+0.0000000000000000e+00
13	-1.4360844880024786e+00	-3.9156177010295146e-01	+2.0890454357990542e+00
31	-5.4387610701598481e+00	-1.7340852235789437e+00	+7.4093516931618089e+00
3	+1.0004300751532567e+00	+1.0611377094475070e+00	+1.2141526858850060e-01
3	+9.7041359751377421e-01	+1.0378352445409025e+00	+1.3484329405425655e-01
0	+1.8212921864277822e+00	+1.8212921864277822e+00	+0.0000000000000000e+00
15	-1.7698297211894110e+00	-5.3773087119488094e-01	+2.4641976999890600e+00
36	-6.3920582666815333e+00	-1.8408320273148955e+00	+9.1024524787332766e+00
33	-5.9695592568709808e+00	-1.8882302891964238e+00	+8.1626579353491131e+00
0	+2.5063911564661132e+00	+2.5063911564661132e+00	+0.0000000000000000e+00
0	+2.2791875130509682e+00	+2.2791875130509682e+00	+0.0000000000000000e+00
0	+3.3857346924981266e+00	+3.3857346924981266e+00	+0.0000000000000000e+00
0	+3.1755806773934880e+00	+3.1755806773934880e+00	+0.0000000000000000e+00
0	+3.4816050002221175e+00	+3.4816050002221175e+00	+0.0000000000000000e+00
0	+3.5997971298392848e+00	+3.5997971298392848e+00	+0.0000000000000000e+00
0	+3.5390551072097969e+00	+3.5390551072097969e+00	+0.0000000000000000e+00
0	+3.3525320609653209e+00	+3.3525320609653209e+00	+0.0000000000000000e+00
0	+2.6082006099272577e+00	+2.6082006099272577e+00	+0.0000000000000000e+00
0	+3.6706718572411918e+00	+3.6706718572411918e+00	+0.0000000000000000e+00
33	-5.7395131709367240e+00	-1.6731611136163127e+00	+8.1327041146408234e+00
29	-5.0454906596515281e+00	-1.6391354328065717e+00	+6.8127104536899132e+00
2	+1.4793636669216839e+00	+1.5044411903239348e+00	+5.0155046804501779e-02
0	+3.9714773185855088e+00	+3.9714773185855088e+00	+0.0000000000000000e+00
4	+7.4172599265752215e-01	+8.8208617221321184e-01	+2.8072035911137938e-01
0	+1.9805411232054233e+00	+1.9805411232054233e+00	+0.0000000000000000e+00
0	+3.5492884013803132e+00	+3.5492884013803132e+00	+0.0000000000000000e+00
10	-7.5703971074833998e-01	-5.6445493119598122e-02	+1.4011884352574837e+00
0	+1.8953458481354728e+00	+1.8953458481354728e+00	+0.0000000000000000e+00
0	+3.4546736610407596e+00	+3.4546736610407596e+00	+0.0000000000000000e+00
0	+2.9841875344827313e+00	+2.9841875344827313e+00	+0.0000000000000000e+00
76	-1.5489310748780991e+01	-3.3401123886909332e+00	+2.4298396720180115e+01
58	-1.1561224944915164e+01	-2.9912914771517274e+00	+1.7139866935526875e+01
0	+3.7099148938323969e+00	+3.7099148938323969e+00	+0.0000000000000000e+00
0	+2.8657135812899313e+00	+2.8657135812899313e+00	+0.0000000000000000e+00
0	+3.7700967134472330e+00	+3.7700967134472330e+00	+0.0000000000000000e+00
56	-1.1043108857639606e+01	-2.8733153094745001e+00	+1.6339587096330213e+01
98	-2.0565522710443449e+01	-4.1005178211544706e+00	+3.2930009778577954e+01
28	-4.8508277830613880e+00	-1.5744364828532729e+00	+6.5527826004162302e+00
96	-2.0215252953381182e+01	-4.0888940609576006e+00	+3.2252717784847164e+01
19	-2.8250136408076996e+00	-9.4986521874757557e-01	+3.7502968441202480e+00
5	+5.3610136372940698e-01	+7.4415325581099445e-01	+4.1610378416317495e-01
17	-2.2651047350927414e+00	-7.1345615624081393e-01	+3.1032971577038548e+00
7	+5.3944323918782899e-02	+4.3013247053511794e-01	+7.5237629323267008e-01
0	+3.5426320403629501e+00	+3.5426320403629501e+00	+0.0000000000000000e+00
0	+3.0905366497899909e+00	+3.0905366497899909e+00	+0.0000000000000000e+00
0	+3.5070850792124930e+00	+3.5070850792124930e+00	+0.0000000000000000e+00
0	+3.5070850792124930e+00	+3.5070850792124930e+00	+0.0000000000000000e+00
0	+3.5070850792124930e+00	+3.5070850792124930e+00	+0.0000000000000000e+00
0	+3.5884048934981836e+00	+3.5884048934981836e+00	+0.0000000000000000e+00
0	+3.3416862341629860e+00	+3.3416862341629860e+00	+0.0000000000000000e+00
66	-1.3169073627860570e+01	-3.1142511341181445e+00	+2.0109644987484849e+01
46	-8.8580436920227363e+00	-2.4814978086462323e+00	+1.2753091766753009e+01
65	-1.3146816094058600e+01	-3.1977901739977055e+00	+1.9898051840121788e+01
2	+1.3308964888838157e+00	+1.3651965506597468e+00	+6.8600123551862069e-02
58	-1.1668997904219410e+01	-2.9849788963349679e+00	+1.7368038015768882e+01
6	+2.7297284561687452e-01	+5.6412082105453987e-01	+5.8229595087533070e-01
27	-4.5010294692961255e+00	-1.4759092082207665e+00	+6.0502405221507178e+00
62	-1.2473773598996026e+01	-3.1221750063282547e+00	+1.8703197185335540e+01
0	+1.6934546974191758e+00	+1.6934546974191758e+00	+0.0000000000000000e+00
4	+7.0231570181218039e-01	+8.3344832819084358e-01	+2.6226525275732637e-01
26	-4.1534525280359462e+00	-1.2792096668331956e+00	+5.7484857224055013e+00
0	+2.2986972897913063e+00	+2.2986972897913063e+00	+0.0000000000000000e+00
21	-3.2251984602036243e+00	-1.0858889696671965e+00	+4.2786189810728557e+00
13	-1.4039064393598855e+00	-3.7651713326098202e-01	+2.0547786121978069e+00
8	-6.2156908167879443e-02	+3.4823883215260443e-01	+8.2079148064096774e-01
52	-1.0298481152191901e+01	-2.7580230195052815e+00	+1.5080916265373238e+01
32	-5.6035875537409074e+00	-1.7892613392512076e+00	+7.6286524289794002e+00
31	-5.4807535585325775e+00	-1.7573777335424436e+00	+7.4467516499802677e+00
0	+3.8255959489577878e+00	+3.8255959489577878e+00	+0.0000000000000000e+00
0	+2.8903687266261922e+00	+2.8903687266261922e+00	+0.0000000000000000e+00
0	+3.6757224670931059e+00	+3.6757224670931059e+00	+0.0000000000000000e+00
3	+9.4821184794339430e-01	+1.0201091023540427e+00	+1.4379450882129685e-01
52	-1.0274574908327001e+01	-2.7330685765319069e+00	+1.5083012663590187e+01
45	-8.7311450670114858e+00	-2.4916980036839704e+00	+1.2478894126655032e+01
0	+3.7254283537732960e+00	+3.7254283537732960e+00	+0.0000000000000000e+00
0	+2.8534760747161902e+00	+2.8534760747161902e+00	+0.0000000000000000e+00
0	+1.8745166781801457e+00	+1.8745166781801457e+00	+0.0000000000000000e+00
8	-2.6912004457362837e-01	+2.0153328124589098e-01	+9.4130665163903871e-01
8	-1.6669365197514185e-01	+2.8194680732347210e-01	+8.9728091859722792e-01
11	-1.0029366921965401e+00	-1.8773934561743211e-01	+1.6303946931582161e+00
0	+3.3915025057944495e+00	+3.3915025057944495e+00	+0.0000000000000000e+00
16	-2.0787950018099037e+00	-6.5210123353256755e-01	+2.8533875365546724e+00
0	+3.5354212573463180e+00	+3.5354212573463180e+00	+0.0000000000000000e+00
2	+1.1478443774276457e+00	+1.1854194714762984e+00	+7.5150188097305559e-02
0	+3.9464308508134707e+00	+3.9464308508134707e+00	+0.0000000000000000e+00
18	-2.3212961976598923e+00	-6.5714199156324149e-01	+3.3283084121933015e+00
