step	global-lle	local-lle	lle-ratio
16	-1.4464403528718250e+00	-3.7667789970336640e-01	+2.1395249063369173e+00
0	+3.2656329085155953e+00	+3.2656329085155953e+00	+0.0000000000000000e+00
0	+2.1485720318392598e+00	+2.1485720318392598e+00	+0.0000000000000000e+00
0	+2.0095429007507812e+00	+2.0095429007507812e+00	+0.0000000000000000e+00
0	+3.3971068029373699e+00	+3.3971068029373699e+00	+0.0000000000000000e+00
2	+1.0522705431457196e+00	+1.0765199011494762e+00	+4.8498716007513210e-02
16	-1.4074586508058795e+00	-2.8568787849161659e-01	+2.2435415446285258e+00
0	+3.4828731835181070e+00	+3.4828731835181070e+00	+0.0000000000000000e+00
2	+9.5066101453193363e-01	+9.8057430289629233e-01	+5.9826576728717384e-02
0	+2.7487959257448145e+00	+2.7487959257448145e+00	+0.0000000000000000e+00
0	+1.6167257732241946e+00	+1.6167257732241946e+00	+0.0000000000000000e+00
0	+1.8391506666980817e+00	+1.8391506666980817e+00	+0.0000000000000000e+00
0	+3.4233468287560216e+00	+3.4233468287560216e+00	+0.0000000000000000e+00
0	+1.9055360377817054e+00	+1.9055360377817054e+00	+0.0000000000000000e+00
22	-2.6320940568388078e+00	-8.6709769563213479e-01	+3.5299927224133461e+00
28	-3.7626752388636602e+00	-1.2257977546865608e+00	+5.0737549683541987e+00
19	-2.0555359797276456e+00	-6.2629471007925197e-01	+2.8584825392967872e+00
19	-2.1307786991763287e+00	-6.4621324259106983e-01	+2.9691309131705177e+00
0	+2.9752385970628832e+00	+2.9752385970628832e+00	+0.0000000000000000e+00
0	+2.2043036274456105e+00	+2.2043036274456105e+00	+0.0000000000000000e+00
0	+1.9013012155940436e+00	+1.9013012155940436e+00	+0.0000000000000000e+00
0	+2.4065004138508006e+00	+2.4065004138508006e+00	+0.0000000000000000e+00
15	-1.2192009956868262e+00	-2.1731805535690274e-01	+2.0037658806598468e+00
0	+2.3129357050937669e+00	+2.3129357050937669e+00	+0.0000000000000000e+00
0	+2.2923730817498229e+00	+2.2923730817498229e+00	+0.0000000000000000e+00
0	+2.6050024622524952e+00	+2.6050024622524952e+00	+0.0000000000000000e+00
39	-5.6450293553952591e+00	-1.6472670347604146e+00	+7.9955246412696894e+00
0	+2.7309690519443786e+00	+2.7309690519443786e+00	+0.0000000000000000e+00
35	-4.9168820330084735e+00	-1.4543454649248495e+00	+6.9250731361672475e+00
36	-5.1285742633277547e+00	-1.5087216151740823e+00	+7.2397052963073447e+00
25	-3.3265132437906626e+00	-1.0960887265714376e+00	+4.4608490344384499e+00
25	-3.2961171377813141e+00	-1.0868010275130264e+00	+4.4186322205365753e+00
11	-6.6215154433160350e-01	-3.6027255922811641e-02	+1.2522485768175837e+00
48	-7.4214426309197847e+00	-2.0610631171336755e+00	+1.0720759027572218e+01
46	-7.0216621887211392e+00	-1.9731429713189923e+00	+1.0097038434804293e+01
38	-5.5101213573619265e+00	-1.6080820069730466e+00	+7.8040787007777599e+00
1	+1.2606249876905395e+00	+1.2676801001343803e+00	+1.4110224887681433e-02
0	+1.9943833747701820e+00	+1.9943833747701820e+00	+0.0000000000000000e+00
0	+1.9456371626951499e+00	+1.9456371626951499e+00	+0.0000000000000000e+00
15	-1.2354974741197493e+00	-2.8144608928111170e-01	+1.9081027696772752e+00
59	-9.3555140543500315e+00	-2.3540848835381571e+00	+1.4002858341623750e+01
50	-7.8400738087735355e+00	-2.1359873657411734e+00	+1.1408172886064724e+01
0	+2.3894022851911112e+00	+2.3894022851911112e+00	+0.0000000000000000e+00
0	+3.4201567896288503e+00	+3.4201567896288503e+00	+0.0000000000000000e+00
0	+3.0493571905859129e+00	+3.0493571905859129e+00	+0.0000000000000000e+00
5	+4.9847943859008259e-01	+6.5857241323644899e-01	+3.2018594929273281e-01
30	-4.0884915210231334e+00	-1.3120658391191340e+00	+5.5528513638079993e+00
0	+3.2285236310202663e+00	+3.2285236310202663e+00	+0.0000000000000000e+00
21	-2.4731426493290591e+00	-8.1643059140251761e-01	+3.3134241158530831e+00
0	+2.4364535747488985e+00	+2.4364535747488985e+00	+0.0000000000000000e+00
0	+2.5815287335979802e+00	+2.5815287335979802e+00	+0.0000000000000000e+00
0	+1.9101282409390299e+00	+1.9101282409390299e+00	+0.0000000000000000e+00
0	+2.5552236567885860e+00	+2.5552236567885860e+00	+0.0000000000000000e+00
0	+1.8240722020823821e+00	+1.8240722020823821e+00	+0.0000000000000000e+00
2	+1.0381288293678970e+00	+1.0808363073702458e+00	+8.5414956004697729e-02
0	+2.6309399128382727e+00	+2.6309399128382727e+00	+0.0000000000000000e+00
0	+2.7063038956354322e+00	+2.7063038956354322e+00	+0.0000000000000000e+00
0	+2.6572991744711483e+00	+2.6572991744711483e+00	+0.0000000000000000e+00
0	+2.8673343823784894e+00	+2.8673343823784894e+00	+0.0000000000000000e+00
0	+2.4057091516014419e+00	+2.4057091516014419e+00	+0.0000000000000000e+00
0	+2.5941143384091712e+00	+2.5941143384091712e+00	+0.0000000000000000e+00
45	-6.8946749490346644e+00	-1.9247233033396958e+00	+9.9399032913899372e+00
24	-2.9424785055994409e+00	-9.1736501263169723e-01	+4.0502269859354874e+00
13	-1.0717355463807348e+00	-2.3125983560323071e-01	+1.6809514215550081e+00
0	+2.9067068156485130e+00	+2.9067068156485130e+00	+0.0000000000000000e+00
20	-2.2160546386835698e+00	-6.8005368683695799e-01	+3.0720019036932236e+00
20	-2.2871177076966624e+00	-7.5200287181491987e-01	+3.0702296717634852e+00
0	+1.8611954107100370e+00	+1.8611954107100370e+00	+0.0000000000000000e+00
0	+3.3207931490999547e+00	+3.3207931490999547e+00	+0.0000000000000000e+00
0	+3.3004677011519123e+00	+3.3004677011519123e+00	+0.0000000000000000e+00
0	+1.7486021721300897e+00	+1.7486021721300897e+00	+0.0000000000000000e+00
6	+1.7220505866572733e-01	+4.1420297896101843e-01	+4.8399584059058220e-01
0	+2.6667392978082916e+00	+2.6667392978082916e+00	+0.0000000000000000e+00
9	-2.9552131679666882e-01	+1.3013347232216210e-01	+8.5130957823766185e-01
2	+8.9187586163163557e-01	+9.2797316352550174e-01	+7.2194603787732348e-02
0	+2.3192991328328132e+00	+2.3192991328328132e+00	+0.0000000000000000e+00
0	+3.2002612692788586e+00	+3.2002612692788586e+00	+0.0000000000000000e+00
26	-3.4298230157220413e+00	-1.0887431751044456e+00	+4.6821596812351913e+00
1	+1.1289141190233249e+00	+1.1430415194582930e+00	+2.8254800869936147e-02
24	-3.1093702515360153e+00	-1.0305055367359710e+00	+4.1577294296000886e+00
0	+1.6084219060503284e+00	+1.6084219060503284e+00	+0.0000000000000000e+00
0	+2.9457587935730927e+00	+2.9457587935730927e+00	+0.0000000000000000e+00
28	-3.7537408405052339e+00	-1.2233406432016305e+00	+5.0608003946072069e+00
0	+2.1550701985457899e+00	+2.1550701985457899e+00	+0.0000000000000000e+00
64	-1.0266183977678546e+01	-2.4715669680718193e+00	+1.5589234019213453e+01
16	-1.5825579388662909e+00	-4.7900984943504499e-01	+2.2070961788624919e+00
28	-3.6501065788301030e+00	-1.0653678588677877e+00	+5.1694774399246306e+00
0	+2.3370632097067618e+00	+2.3370632097067618e+00	+0.0000000000000000e+00
0	+2.6845776656246714e+00	+2.6845776656246714e+00	+0.0000000000000000e+00
0	+2.2356572505108523e+00	+2.2356572505108523e+00	+0.0000000000000000e+00
0	+2.6246319831761182e+00	+2.6246319831761182e+00	+0.0000000000000000e+00
0	+1.2859928840644503e+00	+1.2859928840644503e+00	+0.0000000000000000e+00
8	-5.8046335815182815e-02	+2.7635035262759144e-01	+6.6879337688554852e-01
0	+3.3381671942466471e+00	+3.3381671942466471e+00	+0.0000000000000000e+00
10	-4.9908293336152099e-01	+3.5293104387069452e-02	+1.0687520754971809e+00
49	-7.4929693821815135e+00	-2.0439647377934183e+00	+1.0898009288776191e+01
0	+2.1665069955919241e+00	+2.1665069955919241e+00	+0.0000000000000000e+00
10	-5.0124529596965495e-01	+1.5341367160531139e-02	+1.0331733262603722e+00
0	+2.0416053817619506e+00	+2.0416053817619506e+00	+0.0000000000000000e+00
2	+1.1340411611013521e+00	+1.1532064308968719e+00	+3.8330539591039603e-02
34	-4.8813428594797283e+00	-1.5184915751690045e+00	+6.7257025686214478e+00
2	+9.3538050142925533e-01	+9.6453957536965129e-01	+5.8318147880791926e-02
0	+3.0414767490581704e+00	+3.0414767490581704e+00	+0.0000000000000000e+00
0	+3.4179758249729728e+00	+3.4179758249729728e+00	+0.0000000000000000e+00
0	+3.1441636896110920e+00	+3.1441636896110920e+00	+0.0000000000000000e+00
0	+1.8652799294897897e+00	+1.8652799294897897e+00	+0.0000000000000000e+00
12	-8.9176658385757790e-01	-1.7055347824189626e-01	+1.4424262112313633e+00
0	+1.6669689974641244e+00	+1.6669689974641244e+00	+0.0000000000000000e+00
0	+3.0716766281027832e+00	+3.0716766281027832e+00	+0.0000000000000000e+00
0	+3.2952334453386185e+00	+3.2952334453386185e+00	+0.0000000000000000e+00
0	+3.3225276481598818e+00	+3.3225276481598818e+00	+0.0000000000000000e+00
0	+2.9045833165247528e+00	+2.9045833165247528e+00	+0.0000000000000000e+00
0	+3.3707490706818355e+00	+3.3707490706818355e+00	+0.0000000000000000e+00
0	+1.6430817489981244e+00	+1.6430817489981244e+00	+0.0000000000000000e+00
7	+2.2162570567881268e-01	+4.7962135136165829e-01	+5.1599129136569122e-01
2	+1.2158615629402250e+00	+1.2356335230914803e+00	+3.9543920302510749e-02
4	+7.4586471473324556e-01	+8.3338363971865981e-01	+1.7503784997082850e-01
38	-5.6231267707561052e+00	-1.6750479228599544e+00	+7.8961576957923016e+00
0	+3.1025820939143736e+00	+3.1025820939143736e+00	+0.0000000000000000e+00
7	+1.0780333170037260e-01	+3.6421903954881651e-01	+5.1283141569688784e-01
0	+2.3077711712320270e+00	+2.3077711712320270e+00	+0.0000000000000000e+00
9	-3.0777637304192051e-01	+1.2557416468352223e-01	+8.6670107545088548e-01
0	+2.9267020581861680e+00	+2.9267020581861680e+00	+0.0000000000000000e+00
23	-2.9164147055873260e+00	-9.7009179041650984e-01	+3.8926458303416323e+00
10	-5.4895313806340251e-01	-7.9113999103119781e-04	+1.0963239961447426e+00
0	+1.6475063971690482e+00	+1.6475063971690482e+00	+0.0000000000000000e+00
0	+3.1115316606640224e+00	+3.1115316606640224e+00	+0.0000000000000000e+00
0	+2.3233611625210275e+00	+2.3233611625210275e+00	+0.0000000000000000e+00
0	+2.3128930460074009e+00	+2.3128930460074009e+00	+0.0000000000000000e+00
0	+1.6206013761928046e+00	+1.6206013761928046e+00	+0.0000000000000000e+00
0	+2.0113990684072465e+00	+2.0113990684072465e+00	+0.0000000000000000e+00
12	-7.7607352636414095e-01	-1.0338333207307304e-01	+1.3453803885821358e+00
0	+1.6492530742389899e+00	+1.6492530742389899e+00	+0.0000000000000000e+00
0	+1.9871901843800268e+00	+1.9871901843800268e+00	+0.0000000000000000e+00
0	+2.9632443447810166e+00	+2.9632443447810166e+00	+0.0000000000000000e+00
0	+1.5736733456421907e+00	+1.5736733456421907e+00	+0.0000000000000000e+00
14	-1.2519747745625329e+00	-3.4562553272592567e-01	+1.8126984836732145e+00
0	+3.4804133815228786e+00	+3.4804133815228786e+00	+0.0000000000000000e+00
0	+2.3564583499068825e+00	+2.3564583499068825e+00	+0.0000000000000000e+00
4	+7.4790145170943534e-01	+8.4037809949885212e-01	+1.8495329557883355e-01
0	+3.0567776529865776e+00	+3.0567776529865776e+00	+0.0000000000000000e+00
0	+3.1465020363260257e+00	+3.1465020363260257e+00	+0.0000000000000000e+00
2	+9.1007941872217435e-01	+9.4860955489777421e-01	+7.7060272351199721e-02
2	+9.1007941872217391e-01	+9.4860955489777288e-01	+7.7060272351197945e-02
0	+2.8862733520970600e+00	+2.8862733520970600e+00	+0.0000000000000000e+00
0	+2.3207061021332169e+00	+2.3207061021332169e+00	+0.0000000000000000e+00
0	+2.3330979829326530e+00	+2.3330979829326530e+00	+0.0000000000000000e+00
0	+2.0657496218848044e+00	+2.0657496218848044e+00	+0.0000000000000000e+00
0	+3.2289587440137124e+00	+3.2289587440137124e+00	+0.0000000000000000e+00
24	-2.9613286733785387e+00	-9.1209179191359535e-01	+4.0984737629298866e+00
0	+2.7672532301944237e+00	+2.7672532301944237e+00	+0.0000000000000000e+00
14	-1.2561863620444722e+00	-3.3920440556938791e-01	+1.8339639129501686e+00
14	-1.1661067232149644e+00	-3.0651791958091756e-01	+1.7191776072680938e+00
23	-2.9506542072502899e+00	-9.6783594542265017e-01	+3.9656365236552795e+00
10	-2.8615544872256571e-01	+1.9990715493341948e-01	+9.7212520731197039e-01
0	+2.5815348008644112e+00	+2.5815348008644112e+00	+0.0000000000000000e+00
0	+3.0047950004074089e+00	+3.0047950004074089e+00	+0.0000000000000000e+00
0	+1.9458411648790328e+00	+1.9458411648790328e+00	+0.0000000000000000e+00
2	+1.1810950333579231e+00	+1.1983074866482153e+00	+3.4424906580584391e-02
2	+1.1743153009755369e+00	+1.1937095880372928e+00	+3.8788574123511665e-02
0	+2.9565948940106677e+00	+2.9565948940106677e+00	+0.0000000000000000e+00
2	+9.0346312118922967e-01	+9.4101877495707065e-01	+7.5111307535681959e-02
0	+1.9170535415793530e+00	+1.9170535415793530e+00	+0.0000000000000000e+00
25	-3.2928989932181736e+00	-1.0867307634926968e+00	+4.4123364594509535e+00
0	+3.3590406469322538e+00	+3.3590406469322538e+00	+0.0000000000000000e+00
0	+2.1058894064198865e+00	+2.1058894064198865e+00	+0.0000000000000000e+00
15	-1.2937346791397113e+00	-3.2109236833271382e-01	+1.9452846216139950e+00
20	-2.2293158870174592e+00	-6.7310324529040688e-01	+3.1124252834541046e+00
20	-2.3241206108480688e+00	-7.0674363116578220e-01	+3.2347539593645731e+00
10	-3.3634769200392789e-01	+1.7196977898982624e-01	+1.0166349419875083e+00
18	-1.9079978293950788e+00	-5.3134963842883254e-01	+2.7532963819324925e+00
0	+2.8595006869837594e+00	+2.8595006869837594e+00	+0.0000000000000000e+00
0	+2.0995387470022218e+00	+2.0995387470022218e+00	+0.0000000000000000e+00
0	+1.8641639517253874e+00	+1.8641639517253874e+00	+0.0000000000000000e+00
0	+1.8082850220466735e+00	+1.8082850220466735e+00	+0.0000000000000000e+00
2	+1.1696335044192185e+00	+1.2079825130728286e+00	+7.6698017307220034e-02
0	+2.8070301956949653e+00	+2.8070301956949653e+00	+0.0000000000000000e+00
38	-5.6177150904921955e+00	-1.6810714109988774e+00	+7.8732873589866363e+00
30	-3.9759559092960899e+00	-1.1519775394881508e+00	+5.6479567396158785e+00
42	-6.1183774143430991e+00	-1.6884729180178257e+00	+8.8598089926505459e+00
91	-1.4956177167144714e+01	-2.8452152761858405e+00	+2.4221923781917749e+01
0	+2.4747043983068373e+00	+2.4747043983068373e+00	+0.0000000000000000e+00
37	-5.3522881457074529e+00	-1.5289736539945846e+00	+7.6466289834257370e+00
43	-6.3210084301780931e+00	-1.6340730711472267e+00	+9.3738707180617329e+00
0	+1.5237052935808455e+00	+1.5237052935808455e+00	+0.0000000000000000e+00
34	-4.5829373947497505e+00	-1.2471739255138892e+00	+6.6715269384717226e+00
2	+9.8238109417849717e-01	+1.0055913889487083e+00	+4.6420589540422164e-02
4	+5.0723044635183090e-01	+6.3277787769007610e-01	+2.5109486267649039e-01
93	-1.5615814734416089e+01	-3.1470882865381826e+00	+2.4937452895755811e+01
44	-6.4604251607036023e+00	-1.6133604750434287e+00	+9.6941293713203471e+00
34	-4.8134091309170586e+00	-1.4930811208336761e+00	+6.6406560201667650e+00
60	-9.3617712346059143e+00	-2.1191389962781870e+00	+1.4485264476655455e+01
32	-4.3521463664326880e+00	-1.2357245954110314e+00	+6.2328435420433133e+00
13	-1.1366490752805820e+00	-2.9566083316385816e-01	+1.6819764842334477e+00
0	+2.2503290493623873e+00	+2.2503290493623873e+00	+0.0000000000000000e+00
0	+2.8996090007302624e+00	+2.8996090007302624e+00	+0.0000000000000000e+00
0	+2.6248482585084547e+00	+2.6248482585084547e+00	+0.0000000000000000e+00
0	+2.3844427469966512e+00	+2.3844427469966512e+00	+0.0000000000000000e+00
15	-1.3765889094711943e+00	-3.8553663875936151e-01	+1.9821045414236655e+00
7	+9.3037036804905604e-02	+3.5441131764018285e-01	+5.2274856167055450e-01
0	+2.3033360111322492e+00	+2.3033360111322492e+00	+0.0000000000000000e+00
36	-5.0719687321186004e+00	-1.3917926492642714e+00	+7.3603521657086581e+00
0	+2.6987679008622250e+00	+2.6987679008622250e+00	+0.0000000000000000e+00
0	+2.3987026075044464e+00	+2.3987026075044464e+00	+0.0000000000000000e+00
5	+8.7783547956266172e-01	+1.0133384443763034e+00	+2.7100592962728332e-01
0	+1.4210179346577010e+00	+1.4210179346577010e+00	+0.0000000000000000e+00
0	+2.9526708321377573e+00	+2.9526708321377573e+00	+0.0000000000000000e+00
3	+8.5709731280237511e-01	+9.0515843310053334e-01	+9.6122240596316466e-02
0	+2.2281787574577687e+00	+2.2281787574577687e+00	+0.0000000000000000e+00
0	+3.2689680889814827e+00	+3.2689680889814827e+00	+0.0000000000000000e+00
10	-5.6876353076880370e-01	-3.6300406489315762e-03	+1.1302669802397443e+00
0	+3.1442778224225831e+00	+3.1442778224225831e+00	+0.0000000000000000e+00
8	-1.3439364737366510e-02	+3.0971320003913805e-01	+6.4630512955300912e-01
0	+2.5738887337580429e+00	+2.5738887337580429e+00	+0.0000000000000000e+00
0	+2.7039376585034840e+00	+2.7039376585034840e+00	+0.0000000000000000e+00
0	+3.3820849533548962e+00	+3.3820849533548962e+00	+0.0000000000000000e+00
0	+1.4820706890934372e+00	+1.4820706890934372e+00	+0.0000000000000000e+00
94	-1.5755988429920114e+01	-3.1261121152619973e+00	+2.5259752629316232e+01
17	-1.8636548150460079e+00	-5.9726137681858660e-01	+2.5327868764548427e+00
16	-1.5338201811014445e+00	-4.1535938401613270e-01	+2.2369215941706235e+00
2	+9.8603531161891356e-01	+1.0073878706178778e+00	+4.2705117997928532e-02
0	+1.7805233730347791e+00	+1.7805233730347791e+00	+0.0000000000000000e+00
24	-3.1076076449650500e+00	-1.0284488894100128e+00	+4.1583175111100745e+00
24	-3.1519059370658269e+00	-1.0423712097845423e+00	+4.2190694545625691e+00
95	-1.6020322378236109e+01	-3.2391993818776657e+00	+2.5562245992716889e+01
2	+1.1539376459693611e+00	+1.1715574974928966e+00	+3.5239703047071025e-02
17	-1.8543030579457511e+00	-5.9414099765888517e-01	+2.5203241205737319e+00
0	+2.1875153498254232e+00	+2.1875153498254232e+00	+0.0000000000000000e+00
7	+9.3512817552028338e-02	+3.5415042567713018e-01	+5.2127521625020368e-01
26	-3.4293199180074563e+00	-1.1148481545707600e+00	+4.6289435268733925e+00
6	+1.2819831741375509e-01	+3.7698425749296582e-01	+4.9757188015842146e-01
7	+9.7196293370434006e-02	+3.5814625267893252e-01	+5.2189991861699703e-01
3	+9.6248466717437964e-01	+1.0195562175998765e+00	+1.1414310085099366e-01
19	-2.2286414438966569e+00	-7.3583732464869422e-01	+2.9856082384959253e+00
20	-2.2420600630944580e+00	-6.3942388603080058e-01	+3.2052723541273149e+00
30	-4.1949390656895886e+00	-1.3446658376337177e+00	+5.7005464561117414e+00
0	+1.5739658009873176e+00	+1.5739658009873176e+00	+0.0000000000000000e+00
0	+1.9881935230058447e+00	+1.9881935230058447e+00	+0.0000000000000000e+00
0	+2.7202491733095941e+00	+2.7202491733095941e+00	+0.0000000000000000e+00
0	+2.3728198238911755e+00	+2.3728198238911755e+00	+0.0000000000000000e+00
0	+2.8362122870807140e+00	+2.8362122870807140e+00	+0.0000000000000000e+00
0	+2.9280140753312165e+00	+2.9280140753312165e+00	+0.0000000000000000e+00
0	+2.8813387953141176e+00	+2.8813387953141176e+00	+0.0000000000000000e+00
0	+2.7368610922789096e+00	+2.7368610922789096e+00	+0.0000000000000000e+00
0	+1.9127994914518744e+00	+1.9127994914518744e+00	+0.0000000000000000e+00
0	+2.8302409871654652e+00	+2.8302409871654652e+00	+0.0000000000000000e+00
36	-4.9961161713052178e+00	-1.4200117001889510e+00	+7.1522089422325337e+00
30	-4.0930629600184485e+00	-1.3106565235023335e+00	+5.5648128730322295e+00
3	+9.0817498303925559e-01	+9.8288329064794588e-01	+1.4941661521738059e-01
0	+3.1419773421442239e+00	+3.1419773421442239e+00	+0.0000000000000000e+00
4	+5.6487866332247183e-01	+6.9065069775566990e-01	+2.5154406886639613e-01
0	+1.7298795858512017e+00	+1.7298795858512017e+00	+0.0000000000000000e+00
0	+2.7210458296160516e+00	+2.7210458296160516e+00	+0.0000000000000000e+00
8	-1.8743429253127974e-01	+1.9177192079068384e-01	+7.5841242664392716e-01
0	+1.6594924264957065e+00	+1.6594924264957065e+00	+0.0000000000000000e+00
0	+2.6206282159763075e+00	+2.6206282159763075e+00	+0.0000000000000000e+00
0	+2.3212247375974417e+00	+2.3212247375974417e+00	+0.0000000000000000e+00
82	-1.3504430471055924e+01	-2.7882831052513479e+00	+2.1432294731609154e+01
74	-1.2227295852236667e+01	-2.8004838374656167e+00	+1.8853624029542100e+01
0	+2.9792741746632525e+00	+2.9792741746632525e+00	+0.0000000000000000e+00
0	+2.0515832938300020e+00	+2.0515832938300020e+00	+0.0000000000000000e+00
0	+3.0370157650777152e+00	+3.0370157650777152e+00	+0.0000000000000000e+00
72	-1.1743134559533095e+01	-2.7089773570760838e+00	+1.8068314404914023e+01
99	-2.1039483267534060e+01	-3.7194081844323210e+00	+3.4640150166203476e+01
33	-4.6564181995649037e+00	-1.4481774092006618e+00	+6.4164815807284832e+00
99	-1.9711769913928414e+01	-3.6059846208695006e+00	+3.2211570586117830e+01
28	-3.7235231897305257e+00	-1.2130569587138464e+00	+5.0209324620333584e+00
7	+3.0929451662691676e-02	+3.4901287779489643e-01	+6.3616685226440950e-01
21	-2.5014020276038478e+00	-8.0876331654842426e-01	+3.3852774221108470e+00
10	-3.5489345900484714e-01	+1.2648094715539449e-01	+9.6274881232048326e-01
0	+2.6748890200915127e+00	+2.6748890200915127e+00	+0.0000000000000000e+00
0	+2.5296452498167481e+00	+2.5296452498167481e+00	+0.0000000000000000e+00
0	+3.0291744426455716e+00	+3.0291744426455716e+00	+0.0000000000000000e+00
0	+3.0291744426455716e+00	+3.0291744426455716e+00	+0.0000000000000000e+00
0	+3.0291744426455716e+00	+3.0291744426455716e+00	+0.0000000000000000e+00
0	+2.7666178165076203e+00	+2.7666178165076203e+00	+0.0000000000000000e+00
0	+2.5564214981467610e+00	+2.5564214981467610e+00	+0.0000000000000000e+00
71	-1.1445703201686337e+01	-2.5989609249493650e+00	+1.7693484553473944e+01
47	-7.2289337522217956e+00	-1.9945313270398377e+00	+1.0468804850363917e+01
85	-1.4087679008190280e+01	-2.9981123678178143e+00	+2.2179133280744932e+01
0	+2.8481054446673428e+00	+2.8481054446673428e+00	+0.0000000000000000e+00
56	-8.9146574117485802e+00	-2.3017925206554182e+00	+1.3225729782186324e+01
5	+3.8621740904863922e-01	+5.6838086700495749e-01	+3.6432691591263655e-01
36	-5.2903332583818177e+00	-1.6021397263218580e+00	+7.3763870641199194e+00
78	-1.2847504420724130e+01	-2.8699411647543189e+00	+1.9955126511939621e+01
1	+1.2544970542738327e+00	+1.2607478198856064e+00	+1.2501531223547246e-02
7	-3.7321993236595574e-02	+2.7692381380587383e-01	+6.2849161408493881e-01
35	-4.9000039108171798e+00	-1.4280419791640930e+00	+6.9439238633061731e+00
1	+1.3901611372453972e+00	+1.3951238832878237e+00	+9.9254920848528272e-03
12	-8.4403446764906143e-01	-1.5493857453769388e-01	+1.3781917862227351e+00
18	-2.0653633789769934e+00	-6.7586449679599081e-01	+2.7789977643620052e+00
7	+8.5180817492375382e-02	+3.6916864687407580e-01	+5.6797565876340084e-01
67	-1.0866239516519457e+01	-2.5977601382840763e+00	+1.6536958756470760e+01
41	-6.2007685065478579e+00	-1.8137350494271074e+00	+8.7740669142415015e+00
41	-6.0691201608009298e+00	-1.7858863609037183e+00	+8.5664675997944233e+00
0	+3.1015958853438574e+00	+3.1015958853438574e+00	+0.0000000000000000e+00
0	+2.5840392871216578e+00	+2.5840392871216578e+00	+0.0000000000000000e+00
0	+2.9657405323372821e+00	+2.9657405323372821e+00	+0.0000000000000000e+00
6	+2.3079629813364511e-01	+4.4337118619407079e-01	+4.2514977612085136e-01
64	-1.0211297043448484e+01	-2.4861017074863181e+00	+1.5450390671924332e+01
60	-9.6966491138814099e+00	-2.4436240379979757e+00	+1.4506050151766868e+01
0	+2.8969326662944948e+00	+2.8969326662944948e+00	+0.0000000000000000e+00
0	+2.3410967598537824e+00	+2.3410967598537824e+00	+0.0000000000000000e+00
0	+1.9345566699603109e+00	+1.9345566699603109e+00	+0.0000000000000000e+00
10	-5.9201211874926152e-01	-3.3312892861436794e-02	+1.1173984517756494e+00
11	-6.0260928440233297e-01	-1.8995495326325162e-02	+1.1672275781520156e+00
14	-1.2067019066901628e+00	-3.2680409679205358e-01	+1.7597956197962183e+00
0	+3.0798310856524509e+00	+3.0798310856524509e+00	+0.0000000000000000e+00
20	-2.2490223124447226e+00	-7.3111699201492319e-01	+3.0358106408595988e+00
0	+2.6748606469104304e+00	+2.6748606469104304e+00	+0.0000000000000000e+00
5	+3.6835159231763459e-01	+5.3742718060747796e-01	+3.3815117657968674e-01
0	+3.0864833788662573e+00	+3.0864833788662573e+00	+0.0000000000000000e+00
25	-3.1409593313071351e+00	-9.4656866534838047e-01	+4.3887813319175093e+00
