EF39	Chr2R	6967738	7439987	472250
EF3N	Chr2L	5044817	5490197	445381
EF3N	Chr2L	16652385	23011544	6359160
EF3N	Chr2R	1	885239	885239
EF3N	Chr2R	6444849	15856683	9411835
EF3N	Chr3R	1	7974832	7974832
EF3N	Chr3R	10684098	11124526	440429
EF3N	ChrX	2357010	4526672	2169663
EF3N	ChrX	9553541	10194485	640945
EF3N	ChrX	10846797	11242886	396090
EF3N	ChrX	14205870	15263941	1058072
EF3N	ChrX	16671411	17639815	968405
EF3N	ChrX	21921018	22422827	501810
EF43N	Chr2L	1	530423	530423
EF43N	Chr2L	14580461	15386040	805580
EF43N	Chr2R	14275586	14442564	166979
EF43N	Chr3R	1	4472100	4472100
EF43N	Chr3R	13679215	14393026	713812
EF43N	Chr3R	20368953	21343470	974518
EF43N	ChrX	9605180	10194485	589306
EF43N	ChrX	11000666	11544222	543557
EF46N	Chr2L	4937916	5379097	441182
EF46N	Chr2R	1	5154784	5154784
EF46N	Chr3R	1	3159540	3159540
EF48N	Chr2L	1	17822494	17822494
EF48N	Chr2R	1	5515317	5515317
EF48N	Chr2R	17615298	21146708	3531411
EF48N	Chr3R	1	2549911	2549911
EF48N	ChrX	1	898827	898827
EF52N	Chr2R	1	9426925	9426925
EF53N	Chr2R	1	21146708	21146708
EF53N	Chr3R	1	3932797	3932797
EF54N	Chr2L	4937916	5314035	376120
EF54N	Chr3R	1734190	3932797	2198608
EF54N	Chr3R	14463600	18698801	4235202
EF54N	ChrX	3661434	4917965	1256532
EF59N	Chr2L	14919692	15134698	215007
EF59N	Chr2R	7723051	8083180	360130
EF59N	Chr3R	1	2209153	2209153
EF59N	ChrX	1	3159550	3159550
EF59N	ChrX	22109514	22422827	313314
EF64N	Chr2L	1	7149382	7149382
EF64N	Chr2L	21335557	23011544	1675988
EF64N	Chr2R	1	4244329	4244329
EF64N	Chr2R	17901547	21146708	3245162
EF64N	Chr3R	1588672	4048009	2459338
EF65	Chr2L	4903921	5279626	375706
EF65	Chr2R	6052138	7244327	1192190
EF65	Chr3R	21210763	21504153	293391
EF65	ChrX	2488247	3661433	1173187
EF65	ChrX	9671453	10330839	659387
EF65	ChrX	10878565	11166807	288243
EF65	ChrX	22156212	22422827	266616
EF66N	Chr2L	1	2960358	2960358
EF66N	Chr3R	1	3796308	3796308
EF67N	Chr2L	1	1410303	1410303
EF67N	Chr2L	20067244	23011544	2944301
EF67N	Chr2R	1	8664174	8664174
EF67N	Chr3R	2446283	4048009	1601727
EF67N	Chr3R	17023571	17393759	370189
EF67N	Chr3R	21018693	21343470	324778
EF67N	ChrX	2549951	3225472	675522
EF67N	ChrX	15874990	16566620	691631
EF69N	Chr2L	4937916	5379097	441182
EF69N	Chr2L	17144255	23011544	5867290
EF69N	Chr2R	1	6052137	6052137
EF69N	Chr3R	1	13679214	13679214
EF6N	Chr2R	7677199	8083180	405982
EF6N	Chr3R	1	5409080	5409080
EF70N	Chr2R	1	6492155	6492155
EF70N	Chr3R	1	8188636	8188636
EF73N	Chr2L	1	881004	881004
EF73N	Chr2L	4903921	5433119	529199
EF73N	Chr2R	1	14749758	14749758
EF73N	Chr2R	15199983	15977203	777221
EF73N	Chr3R	1734190	6980073	5245884
EF73N	Chr3R	14253634	14637528	383895
EF73N	Chr3R	16666813	17457387	790575
EF73N	Chr3R	20336484	21547017	1210534
EF73N	ChrX	2357010	3260466	903457
EF73N	ChrX	6863987	7646209	782223
EF73N	ChrX	9638710	10383449	744740
EF75N	Chr2R	1	7138631	7138631
EF75N	Chr3R	1	5409080	5409080
EF75N	Chr3R	16880868	19556800	2675933
EF78	Chr2R	11753911	12010093	256183
EF7N	Chr2L	2249363	10462372	8213010
EF7N	Chr2L	10676754	10902844	226091
EF7N	Chr2L	12111264	13087919	976656
EF7N	Chr2L	14368645	17640259	3271615
EF7N	Chr2L	18290342	18589895	299554
EF7N	Chr2L	21035151	23011544	1976394
EF7N	Chr2R	10237159	11332812	1095654
EF7N	Chr2R	13088814	15061745	1972932
EF7N	Chr2R	15531865	19576342	4044478
EF7N	Chr3R	1	6039774	6039774
EF7N	Chr3R	12308077	13647695	1339619
EF7N	Chr3R	14253634	15315949	1062316
EF7N	Chr3R	17023571	17357366	333796
EF7N	Chr3R	20403414	21504153	1100740
EF7N	ChrX	2776390	3469158	692769
EF7N	ChrX	3875277	4958368	1083092
EF7N	ChrX	7232182	7732742	500561
EF7N	ChrX	9092968	10330839	1237872
EF7N	ChrX	10878565	11544222	665658
EF7N	ChrX	13484773	14066744	581972
EF7N	ChrX	14495357	15351721	856365
EF7N	ChrX	15555513	17730703	2175191
EF7N	ChrX	21243338	22422827	1179490
EF80N	Chr2L	4985713	5490197	504485
EF80N	Chr2R	1	7515937	7515937
EF80N	Chr3R	1	5165390	5165390
EF80N	ChrX	2451619	3192145	740527
EF81N	Chr2L	1	1021606	1021606
EF81N	Chr2L	5044817	5314035	269219
EF82N	Chr2L	1	3512726	3512726
EF82N	Chr2R	8244650	8402428	157779
EF82N	Chr2R	15811836	19964550	4152715
EF82N	Chr3R	1	5535404	5535404
EF82N	ChrX	1	3806011	3806011
EF83N	Chr2L	1	946182	946182
EF83N	Chr2L	18631211	23011544	4380334
EF83N	Chr2R	1	3242021	3242021
EF83N	Chr3R	1	5080383	5080383
EF83N	ChrX	10088279	10194485	106207
EF83N	ChrX	16013984	16516402	502419
EF86N	Chr2L	18762735	23011544	4248810
EF86N	Chr2R	1	14785238	14785238
EF86N	Chr3R	1	9414136	9414136
EF86N	ChrX	12221670	13484772	1263103
EF86N	ChrX	19246203	22422827	3176625
EF88N	ChrX	1	4748036	4748036
EF8N	Chr2L	6381976	9581313	3199338
EF8N	Chr2R	1	10410740	10410740
EF8N	Chr3R	1	9356630	9356630
EF8N	Chr3R	20496675	21504153	1007479
EF8N	ChrX	14791279	15197399	406121
EF8N	ChrX	15831442	16054546	223105
EF93N	Chr2L	5044817	5279626	234810
EF93N	Chr3R	1	4472100	4472100
EF93N	Chr3R	16917170	17393759	476590
EF95N	Chr2R	6967738	7594801	627064
EF95N	Chr2R	9879517	10704229	824713
EF95N	Chr3R	1	8341322	8341322
EF96N	Chr2L	1	975467	975467
EF96N	Chr2R	1	2350430	2350430
EF96N	Chr2R	4121668	4993610	871943
EF96N	Chr2R	9215949	9643703	427755
EF96N	Chr2R	10491386	10986034	494649
EF96N	Chr2R	16511990	21146708	4634719
EF96N	Chr3R	1375280	7974832	6599553
EF96N	Chr3R	14253634	14834190	580557
EF96N	Chr3R	18567398	21504153	2936756
EF96N	Chr3R	23197971	23532663	334693
EF96N	Chr3R	23799668	24685023	885356
EF96N	ChrX	1	5479570	5479570
EF96N	ChrX	8884666	9121894	237229
EF96N	ChrX	9775814	10330839	555026
EF96N	ChrX	15555513	16330179	774667
EF98N	Chr2L	1	1339356	1339356
EF98N	Chr2L	4985713	5349078	363366
EF98N	Chr2R	1	8490952	8490952
EF98N	Chr3R	1	2779616	2779616
EF98N	ChrX	2954336	3159550	205215
EF9N	Chr2L	1	1089145	1089145
EF9N	Chr2L	5115552	5404751	289200
EF9N	Chr2L	19076117	23011544	3935428
EF9N	Chr2R	1	1068090	1068090
EM239	Chr2L	8165545	8905694	740150
EM239	Chr2L	9087697	9816808	729112
