FR106N	ChrX	1800000	1900000	100001
FR106N	ChrX	2000000	2300000	300001
FR106N	ChrX	10600000	10700000	100001
FR106N	Chr2L	0	100000	100001
FR106N	Chr2L	8400000	9900000	1500001
FR106N	Chr2L	10600000	11600000	1000001
FR106N	Chr2L	11900000	16500000	4600001
FR106N	Chr2L	11900000	16500000	4600001
FR106N	Chr2L	20600000	20700000	100001
FR106N	Chr2R	10700000	10900000	200001
FR106N	Chr3L	0	200000	200001
FR106N	Chr3R	0	100000	100001
FR106N	ChrX	0	100000	100001
FR106N	ChrX	1200000	1300000	100001
FR106N	ChrX	1800000	1900000	100001
FR106N	ChrX	2100000	2200000	100001
FR106N	ChrX	4600000	5000000	400001
FR106N	ChrX	10600000	10800000	200001
FR106N	ChrX	12900000	13700000	800001
FR106N	Chr2L	0	1300000	1300001
FR106N	Chr2L	4800000	5800000	1000001
FR106N	Chr2L	6200000	6600000	400001
FR106N	Chr2L	6700000	9800000	3100001
FR106N	Chr2L	20600000	20700000	100001
FR106N	Chr2L	22800000	23000000	200001
FR106N	Chr2R	0	100000	100001
FR106N	Chr2R	600000	1300000	700001
FR106N	Chr2R	10700000	10900000	200001
FR106N	Chr2R	13200000	13300000	100001
FR106N	Chr2R	20600000	20700000	100001
FR106N	Chr2R	20800000	21100000	300001
FR106N	Chr3L	0	200000	200001
FR106N	Chr3L	10800000	11100000	300001
FR106N	Chr3R	0	100000	100001
FR106N	ChrX	0	400000	400001
FR106N	ChrX	1100000	1300000	200001
FR106N	ChrX	1800000	1900000	100001
FR106N	ChrX	3800000	4500000	700001
FR106N	Chr2L	0	100000	100001
FR106N	Chr2L	21100000	22100000	1000001
FR106N	Chr2L	22600000	22800000	200001
FR106N	Chr2R	21000000	21100000	100001
FR106N	Chr3L	100000	300000	200001
FR106N	Chr3L	4200000	7900000	3700001
FR106N	Chr3L	10800000	11100000	300001
FR106N	Chr3R	0	100000	100001
FR106N	ChrX	0	400000	400001
FR106N	ChrX	1200000	1300000	100001
FR106N	ChrX	1800000	1900000	100001
FR106N	ChrX	2100000	2200000	100001
FR106N	ChrX	16800000	16900000	100001
FR106N	Chr2L	0	100000	100001
FR106N	Chr2R	0	100000	100001
FR106N	Chr3L	0	4300000	4300001
FR106N	Chr3R	0	100000	100001
FR106N	ChrX	0	300000	300001
FR106N	ChrX	1100000	1300000	200001
FR106N	ChrX	1800000	1900000	100001
FR106N	ChrX	9200000	9300000	100001
FR106N	ChrX	16800000	16900000	100001
FR106N	ChrX	22300000	22400000	100001
FR106N	Chr2L	0	100000	100001
FR106N	Chr2L	9800000	10100000	300001
FR106N	Chr2L	20600000	20700000	100001
FR106N	Chr2L	21500000	21600000	100001
FR106N	Chr2R	4300000	4500000	200001
FR106N	Chr2R	10700000	10800000	100001
FR106N	Chr3L	200000	300000	100001
FR106N	Chr3L	1700000	3800000	2100001
FR106N	Chr3L	10300000	12600000	2300001
FR106N	Chr3R	0	100000	100001
FR106N	ChrX	0	100000	100001
FR106N	ChrX	16800000	16900000	100001
FR109N	Chr2R	0	100000	100001
FR109N	Chr2R	11400000	11500000	100001
FR109N	Chr3L	0	200000	200001
FR109N	Chr3L	6900000	7000000	100001
FR109N	Chr3R	0	100000	100001
FR109N	ChrX	0	500000	500001
FR109N	ChrX	13300000	14200000	900001
FR109N	ChrX	14500000	21500000	7000001
FR109N	ChrX	14500000	21500000	7000001
FR109N	ChrX	21700000	22300000	600001
FR109N	Chr2R	0	100000	100001
FR109N	Chr2R	2100000	2200000	100001
FR109N	Chr2R	10700000	10800000	100001
FR109N	Chr2R	21000000	21146708	146709
FR109N	Chr3L	0	300000	300001
FR109N	Chr3L	3200000	4300000	1100001
FR109N	Chr3R	0	100000	100001
FR109N	ChrX	0	300000	300001
FR109N	ChrX	400000	500000	100001
FR109N	ChrX	800000	900000	100001
FR109N	ChrX	1200000	1300000	100001
FR109N	ChrX	1400000	1500000	100001
FR109N	ChrX	1600000	1800000	200001
FR109N	ChrX	2000000	2100000	100001
FR109N	ChrX	11400000	11500000	100001
FR109N	ChrX	16400000	21500000	5100001
FR109N	ChrX	16400000	21500000	5100001
FR109N	ChrX	21700000	22300000	600001
FR109N	Chr2R	1000000	1300000	300001
FR109N	Chr2R	8200000	8300000	100001
FR109N	Chr3L	200000	300000	100001
FR109N	Chr3L	3200000	3800000	600001
FR109N	Chr3L	5200000	5600000	400001
FR109N	Chr3R	0	100000	100001
FR109N	ChrX	0	100000	100001
FR109N	ChrX	16100000	21500000	5400001
FR109N	ChrX	16100000	21500000	5400001
FR109N	ChrX	21700000	22300000	600001
FR109N	Chr2L	0	400000	400001
FR109N	Chr2L	900000	1300000	400001
FR109N	Chr2R	10700000	10800000	100001
FR109N	Chr2R	13600000	16300000	2700001
FR109N	Chr2R	20900000	21000000	100001
FR109N	Chr3L	0	200000	200001
FR109N	Chr3L	11100000	11200000	100001
FR109N	Chr3R	0	100000	100001
FR109N	ChrX	0	600000	600001
FR109N	ChrX	1200000	1300000	100001
FR109N	ChrX	1700000	1800000	100001
FR109N	ChrX	6400000	8200000	1800001
FR109N	ChrX	8300000	9200000	900001
FR109N	ChrX	11400000	11500000	100001
FR109N	Chr2R	8200000	10800000	2600001
FR109N	Chr2R	11200000	11600000	400001
FR109N	Chr3L	0	200000	200001
FR109N	Chr3R	0	100000	100001
FR109N	ChrX	0	100000	100001
FR109N	ChrX	500000	600000	100001
FR109N	ChrX	1200000	1300000	100001
FR109N	ChrX	1900000	2100000	200001
FR109N	ChrX	5900000	6000000	100001
FR110N	Chr2L	2300000	10100000	7800001
FR110N	Chr2L	2300000	10100000	7800001
FR110N	Chr2L	13200000	22100000	8900001
FR110N	Chr2L	13200000	22100000	8900001
FR110N	Chr2R	0	100000	100001
FR110N	Chr2R	400000	500000	100001
FR110N	Chr2R	1000000	1200000	200001
FR110N	Chr2R	1500000	2200000	700001
FR110N	Chr2R	2400000	6900000	4500001
FR110N	Chr2R	10700000	10800000	100001
FR110N	Chr2R	20300000	20400000	100001
FR110N	Chr3L	0	2400000	2400001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	1200000	1300000	100001
FR110N	ChrX	1900000	2300000	400001
FR110N	ChrX	5600000	6600000	1000001
FR110N	ChrX	6800000	8800000	2000001
FR110N	ChrX	10200000	11400000	1200001
FR110N	ChrX	11500000	13100000	1600001
FR110N	Chr2R	6900000	7400000	500001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	1400000	1500000	100001
FR110N	ChrX	5600000	5700000	100001
FR110N	ChrX	11500000	13100000	1600001
FR110N	ChrX	13800000	18700000	4900001
FR110N	Chr2R	0	100000	100001
FR110N	Chr2R	6900000	7800000	900001
FR110N	Chr2R	13200000	13800000	600001
FR110N	Chr2R	14900000	15300000	400001
FR110N	Chr2R	16100000	16500000	400001
FR110N	Chr3L	100000	200000	100001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	7900000	8000000	100001
FR110N	ChrX	11200000	11300000	100001
FR110N	ChrX	11500000	11900000	400001
FR110N	Chr2L	20200000	20300000	100001
FR110N	Chr2L	21400000	21500000	100001
FR110N	Chr2R	9500000	10000000	500001
FR110N	Chr2R	14600000	16500000	1900001
FR110N	Chr2R	14600000	16500000	1900001
FR110N	Chr2R	17700000	19300000	1600001
FR110N	Chr2R	20300000	21146708	846709
FR110N	Chr3L	0	200000	200001
FR110N	Chr3L	9100000	9200000	100001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	1200000	1400000	200001
FR110N	ChrX	19500000	20300000	800001
FR110N	Chr2L	21400000	21500000	100001
FR110N	Chr2R	15300000	16300000	1000001
FR110N	Chr2R	21000000	21100000	100001
FR110N	Chr3L	0	400000	400001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	1200000	1300000	100001
FR110N	ChrX	2100000	2200000	100001
FR110N	ChrX	5400000	6600000	1200001
FR110N	ChrX	8200000	8800000	600001
FR110N	ChrX	11500000	13700000	2200001
FR110N	Chr2L	0	100000	100001
FR110N	Chr2R	5800000	6300000	500001
FR110N	Chr2R	6500000	6700000	200001
FR110N	Chr2R	14100000	15700000	1600001
FR110N	Chr3L	0	200000	200001
FR110N	Chr3L	12300000	12500000	200001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	4000000	4200000	200001
FR110N	ChrX	15200000	19800000	4600001
FR110N	ChrX	15200000	19800000	4600001
FR110N	ChrX	19900000	21600000	1700001
FR110N	ChrX	21700000	21800000	100001
FR110N	ChrX	21900000	22200000	300001
FR110N	Chr2L	0	100000	100001
FR110N	Chr2R	0	100000	100001
FR110N	Chr2R	20300000	21146708	846709
FR110N	Chr3L	0	300000	300001
FR110N	Chr3L	2600000	3000000	400001
FR110N	Chr3L	16100000	16200000	100001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	1200000	1300000	100001
FR110N	ChrX	1600000	1700000	100001
FR110N	ChrX	1900000	2000000	100001
FR110N	ChrX	10700000	10800000	100001
FR110N	ChrX	14100000	14600000	500001
FR110N	ChrX	19500000	21600000	2100001
FR110N	ChrX	21700000	22200000	500001
FR110N	Chr2L	0	1800000	1800001
FR110N	Chr2L	1900000	5500000	3600001
FR110N	Chr2L	7400000	7600000	200001
FR110N	Chr2L	7700000	7800000	100001
FR110N	Chr2L	7900000	21400000	13500001
FR110N	Chr2L	7900000	21400000	13500001
FR110N	Chr2L	21500000	22100000	600001
FR110N	Chr2R	0	100000	100001
FR110N	Chr2R	400000	500000	100001
FR110N	Chr2R	1000000	1200000	200001
FR110N	Chr2R	1500000	2200000	700001
FR110N	Chr2R	2400000	3300000	900001
FR110N	Chr3L	0	300000	300001
FR110N	Chr3L	8800000	9100000	300001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	1200000	1300000	100001
FR110N	ChrX	1600000	1700000	100001
FR110N	Chr2R	0	100000	100001
FR110N	Chr2R	10700000	10800000	100001
FR110N	Chr2R	17900000	19000000	1100001
FR110N	Chr2R	20700000	20800000	100001
FR110N	Chr3L	0	200000	200001
FR110N	Chr3R	0	100000	100001
FR110N	ChrX	0	100000	100001
FR110N	ChrX	1200000	1300000	100001
FR110N	ChrX	1400000	1500000	100001
FR110N	ChrX	10700000	11300000	600001
FR110N	ChrX	11500000	12100000	600001
FR110N	ChrX	21100000	21200000	100001
FR110N	ChrX	22100000	22200000	100001
FR112N	Chr2L	14700000	14800000	100001
FR112N	Chr2R	8000000	8100000	100001
FR112N	Chr2R	13600000	16400000	2800001
FR112N	Chr2R	13600000	16400000	2800001
FR112N	Chr2R	18100000	19000000	900001
FR112N	Chr3L	0	300000	300001
FR112N	Chr3R	0	100000	100001
FR112N	ChrX	0	200000	200001
FR112N	ChrX	400000	600000	200001
FR112N	ChrX	1200000	1300000	100001
FR112N	ChrX	11400000	11500000	100001
FR112N	ChrX	16700000	16800000	100001
FR112N	Chr2R	8100000	8300000	200001
FR112N	Chr2R	20600000	21146708	546709
FR112N	Chr3L	0	100000	100001
FR112N	Chr3L	18300000	18500000	200001
FR112N	Chr3R	0	100000	100001
FR112N	ChrX	0	200000	200001
FR112N	ChrX	800000	900000	100001
FR112N	ChrX	2200000	4500000	2300001
FR112N	ChrX	4800000	6100000	1300001
FR112N	ChrX	9000000	9500000	500001
FR112N	ChrX	10900000	11500000	600001
FR112N	ChrX	16800000	17300000	500001
FR112N	ChrX	21200000	21300000	100001
FR112N	Chr2L	100000	200000	100001
FR112N	Chr2L	19400000	19500000	100001
FR112N	Chr2R	0	100000	100001
FR112N	Chr2R	8000000	8100000	100001
FR112N	Chr2R	13500000	14700000	1200001
FR112N	Chr2R	16400000	17200000	800001
FR112N	Chr3L	0	200000	200001
FR112N	Chr3R	0	100000	100001
FR112N	ChrX	0	200000	200001
FR112N	ChrX	400000	500000	100001
FR112N	ChrX	800000	900000	100001
FR112N	ChrX	5600000	6300000	700001
FR112N	ChrX	6400000	6600000	200001
FR112N	Chr2L	18200000	18300000	100001
FR112N	Chr2R	0	100000	100001
FR112N	Chr2R	2100000	2200000	100001
FR112N	Chr2R	8000000	8100000	100001
FR112N	Chr2R	12400000	14300000	1900001
FR112N	Chr2R	14700000	16300000	1600001
FR112N	Chr3R	0	100000	100001
FR112N	ChrX	0	200000	200001
FR112N	ChrX	400000	600000	200001
FR112N	ChrX	1200000	1300000	100001
FR112N	ChrX	3600000	3700000	100001
FR113N	Chr2R	19800000	19900000	100001
FR113N	Chr3R	0	100000	100001
FR113N	ChrX	0	400000	400001
FR113N	ChrX	700000	900000	200001
FR113N	ChrX	1200000	1300000	100001
FR113N	ChrX	5600000	5700000	100001
FR113N	ChrX	8900000	10100000	1200001
FR113N	ChrX	11500000	13800000	2300001
FR113N	ChrX	21500000	21600000	100001
FR113N	Chr2L	21400000	21500000	100001
FR113N	Chr2L	22600000	22700000	100001
FR113N	Chr3L	0	400000	400001
FR113N	Chr3R	0	100000	100001
FR113N	ChrX	100000	400000	300001
FR113N	ChrX	1200000	1300000	100001
FR113N	ChrX	1800000	1900000	100001
FR113N	ChrX	2100000	2200000	100001
FR113N	ChrX	5600000	6800000	1200001
FR113N	ChrX	8200000	8800000	600001
FR113N	ChrX	11500000	13100000	1600001
FR113N	Chr2L	0	100000	100001
FR113N	Chr2R	5800000	6300000	500001
FR113N	Chr2R	6500000	6700000	200001
FR113N	Chr2R	16600000	17400000	800001
FR113N	Chr2R	18700000	19400000	700001
FR113N	Chr3L	0	200000	200001
FR113N	Chr3R	0	100000	100001
FR113N	ChrX	0	100000	100001
FR113N	ChrX	13800000	15100000	1300001
FR113N	Chr2L	0	100000	100001
FR113N	Chr2L	2300000	5500000	3200001
FR113N	Chr2L	7400000	7600000	200001
FR113N	Chr2L	7700000	7800000	100001
FR113N	Chr2L	7900000	10100000	2200001
FR113N	Chr2L	13200000	21400000	8200001
FR113N	Chr2L	13200000	21400000	8200001
FR113N	Chr2L	21500000	22200000	700001
FR113N	Chr2L	22600000	22800000	200001
FR113N	Chr2R	0	100000	100001
FR113N	Chr2R	400000	600000	200001
FR113N	Chr2R	1000000	2200000	1200001
FR113N	Chr2R	2400000	3300000	900001
FR113N	Chr2R	8100000	8200000	100001
FR113N	Chr3L	0	300000	300001
FR113N	Chr3R	0	100000	100001
FR113N	ChrX	0	200000	200001
FR113N	ChrX	800000	900000	100001
FR113N	ChrX	1200000	1300000	100001
FR113N	ChrX	1400000	1500000	100001
FR113N	ChrX	4800000	5000000	200001
FR113N	Chr2R	0	100000	100001
FR113N	Chr2R	8100000	8200000	100001
FR113N	Chr2R	10700000	10900000	200001
FR113N	Chr2R	14700000	15100000	400001
FR113N	Chr3L	0	200000	200001
FR113N	Chr3R	0	100000	100001
FR113N	ChrX	0	100000	100001
FR113N	ChrX	1200000	1300000	100001
