step	global-lle	local-lle	lle-ratio
0	-2.6022756456519334e+00	-2.6022756456519334e+00	+0.0000000000000000e+00
0	-2.5703066334129465e+00	-2.5703066334129465e+00	+0.0000000000000000e+00
0	-5.3422739773199357e-01	-5.3422739773199357e-01	+0.0000000000000000e+00
0	-6.9555920980469308e+00	-6.9555920980469308e+00	+0.0000000000000000e+00
1	-6.1812949990589372e+00	-5.8661233493793263e+00	+6.3034329935922173e-01
0	-4.9567288897406057e+00	-4.9567288897406057e+00	+0.0000000000000000e+00
0	+1.8029134606189263e+00	+1.8029134606189263e+00	+0.0000000000000000e+00
2	+2.1140053999317221e-01	+8.3897357518332161e-01	+1.2551460703802988e+00
2	+1.0596461402928181e-01	+7.9355715554964590e-01	+1.3751850830407282e+00
4	-5.3711608471618453e+00	-2.4763719412191416e+00	+5.7895778118854073e+00
3	-9.7975058012306491e+00	-6.1839999557245067e+00	+7.2270116910122848e+00
2	-7.9381898218528937e+00	-6.0922905327335037e+00	+3.6917985782387799e+00
0	+3.2594230406911824e+00	+3.2594230406911824e+00	+0.0000000000000000e+00
0	+4.2549974574567937e+00	+4.2549974574567937e+00	+0.0000000000000000e+00
0	+3.6121447627927212e+00	+3.6121447627927212e+00	+0.0000000000000000e+00
2	-5.5739344997840057e-02	+1.2599413308582585e+00	+2.6313613517121972e+00
0	-3.9075963227764143e+00	-3.9075963227764143e+00	+0.0000000000000000e+00
0	+3.9007824033973018e+00	+3.9007824033973018e+00	+0.0000000000000000e+00
2	-4.2356511420347234e+00	-3.3502493235544168e+00	+1.7708036369606130e+00
0	+2.3128573427146728e+00	+2.3128573427146728e+00	+0.0000000000000000e+00
0	+2.7720198906862974e+00	+2.7720198906862974e+00	+0.0000000000000000e+00
0	+2.8588947434249352e+00	+2.8588947434249352e+00	+0.0000000000000000e+00
0	+2.0130088882663255e+00	+2.0130088882663255e+00	+0.0000000000000000e+00
0	+2.5310698074238864e+00	+2.5310698074238864e+00	+0.0000000000000000e+00
1	+1.8973611475028243e+00	+2.2131226162820692e+00	+6.3152293755848987e-01
0	+2.6324716542737416e+00	+2.6324716542737416e+00	+0.0000000000000000e+00
0	+2.7000164737645393e+00	+2.7000164737645393e+00	+0.0000000000000000e+00
0	+2.6350325547034927e+00	+2.6350325547034927e+00	+0.0000000000000000e+00
0	+3.7236859990498705e+00	+3.7236859990498705e+00	+0.0000000000000000e+00
0	+3.1918855309557919e+00	+3.1918855309557919e+00	+0.0000000000000000e+00
0	+3.3065219808975983e+00	+3.3065219808975983e+00	+0.0000000000000000e+00
0	-6.2114202041534137e+00	-6.2114202041534137e+00	+0.0000000000000000e+00
0	-2.6376650524830119e+00	-2.6376650524830119e+00	+0.0000000000000000e+00
5	-3.7197514399866689e+00	+2.4099971994726266e-01	+7.9215023198678631e+00
0	+3.7307492833529410e+00	+3.7307492833529410e+00	+0.0000000000000000e+00
2	-1.4921142994718171e+00	-3.1728908926878496e-01	+2.3496504204060642e+00
4	-4.3106900995349564e+00	-6.9604823725185527e-01	+7.2292837245662023e+00
0	+2.3510426307902796e+00	+2.3510426307902796e+00	+0.0000000000000000e+00
0	+2.4177284077803893e+00	+2.4177284077803893e+00	+0.0000000000000000e+00
0	+2.3188717257083420e+00	+2.3188717257083420e+00	+0.0000000000000000e+00
1	-4.2680968126571095e-01	+1.5991695141220053e-01	+1.1734532653558229e+00
0	+6.7696708924995264e-01	+6.7696708924995264e-01	+0.0000000000000000e+00
0	+3.5139971839507362e+00	+3.5139971839507362e+00	+0.0000000000000000e+00
0	+3.9572485594327045e-01	+3.9572485594327045e-01	+0.0000000000000000e+00
0	+1.7724416660757480e+00	+1.7724416660757480e+00	+0.0000000000000000e+00
0	+2.9978756026180284e+00	+2.9978756026180284e+00	+0.0000000000000000e+00
0	+4.0879022504909326e+00	+4.0879022504909326e+00	+0.0000000000000000e+00
3	-3.0326237597170485e+00	+3.1821887674599569e-01	+6.7016852729260883e+00
0	+1.8495561453698173e+00	+1.8495561453698173e+00	+0.0000000000000000e+00
5	-3.8422141041901137e+00	-4.7137648132537935e-01	+6.7416752457294686e+00
2	-4.4500558977203308e-01	+3.1972938279644492e-01	+1.5294699451369560e+00
0	+3.7129597436096811e+00	+3.7129597436096811e+00	+0.0000000000000000e+00
0	-3.0888894674709251e+00	-3.0888894674709251e+00	+0.0000000000000000e+00
0	+2.8715994616223233e+00	+2.8715994616223233e+00	+0.0000000000000000e+00
1	-9.3193788791282479e+00	-9.1934302895598385e+00	+2.5189717913681875e-01
0	-6.9196865198726520e-01	-6.9196865198726520e-01	+0.0000000000000000e+00
1	-2.4989051504860145e+00	-2.4488745769409936e+00	+1.0006114709004166e-01
1	+1.9337193869844755e+00	+1.9509724801327195e+00	+3.4506186296487940e-02
0	+2.8456348835355421e+00	+2.8456348835355421e+00	+0.0000000000000000e+00
0	+3.0038278572886177e+00	+3.0038278572886177e+00	+0.0000000000000000e+00
0	+3.3064333076742329e+00	+3.3064333076742329e+00	+0.0000000000000000e+00
1	+1.4091597589673865e+00	+1.5386057593708555e+00	+2.5889200080693797e-01
0	+7.6568068879878037e-01	+7.6568068879878037e-01	+0.0000000000000000e+00
0	+4.1446507549509288e+00	+4.1446507549509288e+00	+0.0000000000000000e+00
1	-1.1175250540687021e-01	+6.4637688305338958e-01	+1.5162587769205196e+00
4	-6.9329562117929227e+00	-1.3447316876106776e+00	+1.1176449048364489e+01
1	+1.5661430582461744e+00	+1.9217968731884132e+00	+7.1130762988447760e-01
1	-1.0898912639446925e+00	-8.1729207031804929e-01	+5.4519838725328640e-01
0	+2.6154698512334997e+00	+2.6154698512334997e+00	+0.0000000000000000e+00
1	+1.7826652053086427e+00	+1.9709983016822274e+00	+3.7666619274716950e-01
0	-4.5750095244653037e+00	-4.5750095244653037e+00	+0.0000000000000000e+00
0	+1.5866335124438331e+00	+1.5866335124438331e+00	+0.0000000000000000e+00
0	+3.9432656376882464e+00	+3.9432656376882464e+00	+0.0000000000000000e+00
0	+3.4549350851959657e+00	+3.4549350851959657e+00	+0.0000000000000000e+00
0	+4.0529186418259320e+00	+4.0529186418259320e+00	+0.0000000000000000e+00
0	+2.4621905421810411e+00	+2.4621905421810411e+00	+0.0000000000000000e+00
0	-5.4237392753469660e-01	-5.4237392753469660e-01	+0.0000000000000000e+00
0	+2.3156849167803601e+00	+2.3156849167803601e+00	+0.0000000000000000e+00
0	+3.6130652241050356e+00	+3.6130652241050356e+00	+0.0000000000000000e+00
0	+3.9348207594849240e+00	+3.9348207594849240e+00	+0.0000000000000000e+00
0	+3.9774092237958083e+00	+3.9774092237958083e+00	+0.0000000000000000e+00
0	+3.7421685908718185e+00	+3.7421685908718185e+00	+0.0000000000000000e+00
0	+4.1765265410921373e+00	+4.1765265410921373e+00	+0.0000000000000000e+00
0	+2.2709873906799514e+00	+2.2709873906799514e+00	+0.0000000000000000e+00
0	+2.6490766038167379e-01	+2.6490766038167379e-01	+0.0000000000000000e+00
0	+2.2505660452369849e+00	+2.2505660452369849e+00	+0.0000000000000000e+00
0	+1.4394959966795375e+00	+1.4394959966795375e+00	+0.0000000000000000e+00
0	-4.9593259452868592e+00	-4.9593259452868592e+00	+0.0000000000000000e+00
0	+2.4717760509696696e+00	+2.4717760509696696e+00	+0.0000000000000000e+00
0	+7.8797077490977330e-01	+7.8797077490977330e-01	+0.0000000000000000e+00
0	+2.7674714819565929e+00	+2.7674714819565929e+00	+0.0000000000000000e+00
3	-3.3472754811178644e+00	-1.7305389005050289e+00	+3.2334731612256711e+00
0	+3.4775251067830597e+00	+3.4775251067830597e+00	+0.0000000000000000e+00
3	-2.0895000584453767e+00	+4.3046131136514720e-01	+5.0399227396210478e+00
5	-2.4310143713163272e+00	+1.8017233171720104e-02	+4.8980632089760947e+00
1	-5.4374931024865347e-03	+8.2593958854981331e-02	+1.7606290391493573e-01
0	+3.9761292244764475e+00	+3.9761292244764475e+00	+0.0000000000000000e+00
1	+5.4455093104236685e-01	+7.3955915170376807e-01	+3.9001644132280244e-01
1	+5.3476022084851849e-01	+7.2763685839646586e-01	+3.8575327509589474e-01
0	+1.7607624549971983e+00	+1.7607624549971983e+00	+0.0000000000000000e+00
0	+2.8350541270982554e+00	+2.8350541270982554e+00	+0.0000000000000000e+00
0	-6.6365511579612679e-02	-6.6365511579612679e-02	+0.0000000000000000e+00
0	+1.9337719871969283e+00	+1.9337719871969283e+00	+0.0000000000000000e+00
0	+2.8775441437026776e+00	+2.8775441437026776e+00	+0.0000000000000000e+00
0	+3.8546754372025926e+00	+3.8546754372025926e+00	+0.0000000000000000e+00
0	+2.1600990293491700e+00	+2.1600990293491700e+00	+0.0000000000000000e+00
1	-7.9803243275670521e-01	+7.2209149772493930e-02	+1.7404831650583983e+00
0	+4.1495705993504055e+00	+4.1495705993504055e+00	+0.0000000000000000e+00
0	+3.1543127292157118e+00	+3.1543127292157118e+00	+0.0000000000000000e+00
1	+1.5955439560391236e+00	+1.6894338025902274e+00	+1.8777969310220755e-01
0	+3.7528194564755810e+00	+3.7528194564755810e+00	+0.0000000000000000e+00
0	+3.9708228026008006e+00	+3.9708228026008006e+00	+0.0000000000000000e+00
0	+1.6909292525922037e+00	+1.6909292525922037e+00	+0.0000000000000000e+00
0	+1.6909292525922037e+00	+1.6909292525922037e+00	+0.0000000000000000e+00
0	+3.5253350940850683e+00	+3.5253350940850683e+00	+0.0000000000000000e+00
0	+3.2437571921275943e+00	+3.2437571921275943e+00	+0.0000000000000000e+00
0	+3.0664082438535125e+00	+3.0664082438535125e+00	+0.0000000000000000e+00
0	+2.5351552412590381e+00	+2.5351552412590381e+00	+0.0000000000000000e+00
0	+3.9740651250141981e+00	+3.9740651250141981e+00	+0.0000000000000000e+00
3	-4.0087573351355266e+00	-1.0932274796461021e+00	+5.8310597109788489e+00
0	+3.3526450598488746e+00	+3.3526450598488746e+00	+0.0000000000000000e+00
0	-3.3546574255422534e-01	-3.3546574255422534e-01	+0.0000000000000000e+00
0	-3.5452080343882830e-01	-3.5452080343882830e-01	+0.0000000000000000e+00
3	-2.0991008431306177e+00	+6.4893903821374854e-01	+5.4960797626887326e+00
2	+2.8325343603933906e-01	+1.8012626369377869e+00	+3.0360184017968956e+00
0	+3.0975703767711664e+00	+3.0975703767711664e+00	+0.0000000000000000e+00
0	+3.6890907852796517e+00	+3.6890907852796517e+00	+0.0000000000000000e+00
1	+5.7534538374831268e-01	+1.1760050393113519e+00	+1.2013193111260785e+00
3	-1.9409331097227085e+00	+3.6957878003808986e-01	+4.6210237795215967e+00
3	-1.9321614784811976e+00	+3.7457975247091291e-01	+4.6134824619042210e+00
0	+3.7254622510477144e+00	+3.7254622510477144e+00	+0.0000000000000000e+00
0	+8.8471565297568766e-01	+8.8471565297568766e-01	+0.0000000000000000e+00
0	+2.4469376414476374e+00	+2.4469376414476374e+00	+0.0000000000000000e+00
0	-2.7896638887881187e+00	-2.7896638887881187e+00	+0.0000000000000000e+00
0	+4.0540864636884582e+00	+4.0540864636884582e+00	+0.0000000000000000e+00
0	+2.8709666247535317e+00	+2.8709666247535317e+00	+0.0000000000000000e+00
0	-9.7813447627749195e-01	-9.7813447627749195e-01	+0.0000000000000000e+00
8	-5.7852190188660346e+00	-1.0436648438349305e+00	+9.4831083500622082e+00
9	-5.8437356710699033e+00	-8.3425437809848857e-01	+1.0018962585942830e+01
0	+3.3901002630589083e-01	+3.3901002630589083e-01	+0.0000000000000000e+00
0	-7.2195925594122379e-01	-7.2195925594122379e-01	+0.0000000000000000e+00
0	+3.6961313598140078e+00	+3.6961313598140078e+00	+0.0000000000000000e+00
0	+2.5445863834370539e+00	+2.5445863834370539e+00	+0.0000000000000000e+00
0	+2.6647705931645769e+00	+2.6647705931645769e+00	+0.0000000000000000e+00
2	-3.4499017706653934e-01	+4.7789315209958128e-01	+1.6457666583322412e+00
0	+2.3941329304488641e+00	+2.3941329304488641e+00	+0.0000000000000000e+00
0	+3.5074499929497347e+00	+3.5074499929497347e+00	+0.0000000000000000e+00
0	-9.1355572111050591e+00	-9.1355572111050591e+00	+0.0000000000000000e+00
1	-3.5323233669510854e+00	-3.0022713488772457e+00	+1.0601040361476795e+00
0	-4.9973659974278606e+00	-4.9973659974278606e+00	+0.0000000000000000e+00
3	-1.5879812883127283e+01	-1.3715876209644037e+01	+4.3278733469664914e+00
0	+1.7755989661203238e+00	+1.7755989661203238e+00	+0.0000000000000000e+00
0	-4.2934168988213743e+00	-4.2934168988213743e+00	+0.0000000000000000e+00
0	-5.4870855193525676e+00	-5.4870855193525676e+00	+0.0000000000000000e+00
0	+2.1418026121877234e+00	+2.1418026121877234e+00	+0.0000000000000000e+00
3	-5.1088784295864569e+00	-2.3773168191200087e+00	+5.4631232209328964e+00
0	+2.4918721286116075e+00	+2.4918721286116075e+00	+0.0000000000000000e+00
0	+5.0214518983669709e-01	+5.0214518983669709e-01	+0.0000000000000000e+00
3	-1.8174237935897573e+01	-1.6509316774482912e+01	+3.3298423228293217e+00
0	-5.4869075560643799e+00	-5.4869075560643799e+00	+0.0000000000000000e+00
2	-6.5462800875239155e+00	-5.2481484144837598e+00	+2.5962633460803115e+00
0	-8.4187863667501226e+00	-8.4187863667501226e+00	+0.0000000000000000e+00
0	-3.4637911641938404e+00	-3.4637911641938404e+00	+0.0000000000000000e+00
1	+2.1104953085575140e-02	+4.4652185819045931e-01	+8.5083381020976834e-01
0	+2.8223877687411703e+00	+2.8223877687411703e+00	+0.0000000000000000e+00
0	+3.6480480606144088e+00	+3.6480480606144088e+00	+0.0000000000000000e+00
0	+3.2208789369818041e+00	+3.2208789369818041e+00	+0.0000000000000000e+00
0	+3.0352948102866479e+00	+3.0352948102866479e+00	+0.0000000000000000e+00
0	-1.1153243022864112e+00	-1.1153243022864112e+00	+0.0000000000000000e+00
0	+7.2273346165634589e-01	+7.2273346165634589e-01	+0.0000000000000000e+00
0	+2.8065051001316514e+00	+2.8065051001316514e+00	+0.0000000000000000e+00
0	-4.3017031036967870e+00	-4.3017031036967870e+00	+0.0000000000000000e+00
0	+3.4364148823052170e+00	+3.4364148823052170e+00	+0.0000000000000000e+00
0	+2.8152334653072821e+00	+2.8152334653072821e+00	+0.0000000000000000e+00
1	-2.1891255437163215e+00	-2.0907818096822313e+00	+1.9668746806818049e-01
1	+1.4380536756209743e+00	+1.7717820769362485e+00	+6.6745680263054830e-01
0	+3.5875842660237751e+00	+3.5875842660237751e+00	+0.0000000000000000e+00
1	+5.7804530158399814e-01	+1.0488288017501692e+00	+9.4156700033234220e-01
0	+2.4434525471317214e+00	+2.4434525471317214e+00	+0.0000000000000000e+00
0	+4.1212232209077424e+00	+4.1212232209077424e+00	+0.0000000000000000e+00
2	-4.3516878176636897e-01	+1.1024015342338584e+00	+3.0751406320004548e+00
0	+4.0200254132860840e+00	+4.0200254132860840e+00	+0.0000000000000000e+00
0	+8.3428807611655742e-01	+8.3428807611655742e-01	+0.0000000000000000e+00
0	+3.2291233681806291e+00	+3.2291233681806291e+00	+0.0000000000000000e+00
0	+3.5511712329175804e+00	+3.5511712329175804e+00	+0.0000000000000000e+00
0	+4.0796396914118782e+00	+4.0796396914118782e+00	+0.0000000000000000e+00
0	+2.2119533562605911e+00	+2.2119533562605911e+00	+0.0000000000000000e+00
10	-1.7326911587275745e+01	-3.7669698207112483e+00	+2.7119883533128995e+01
2	-1.4252953255421632e+00	+1.7260864747379534e-01	+3.1958079460319171e+00
1	-6.4993566066982122e-01	-3.5764425466816618e-01	+5.8458281200331008e-01
1	+7.4662110879774790e-01	+9.3305512229705512e-01	+3.7286802699861443e-01
0	+2.3067280696144485e+00	+2.3067280696144485e+00	+0.0000000000000000e+00
0	-2.5029113418515072e+00	-2.5029113418515072e+00	+0.0000000000000000e+00
0	-2.5479486899769794e+00	-2.5479486899769794e+00	+0.0000000000000000e+00
4	-1.5331039709987067e+01	-1.1090457833968799e+01	+8.4811637520365366e+00
1	+1.3113534447445687e+00	+2.1035724918329270e+00	+1.5844380941767167e+00
2	-1.3870304593135376e+00	+3.8920210040552838e-01	+3.5524651194381320e+00
0	+2.9623034253195195e+00	+2.9623034253195195e+00	+0.0000000000000000e+00
1	-1.4360844880024786e+00	-1.3144802126378119e+00	+2.4320855072933334e-01
3	-5.4387610701598481e+00	-3.6808912925965513e+00	+3.5157395551265935e+00
0	+1.0004300751532567e+00	+1.0004300751532567e+00	+0.0000000000000000e+00
0	+9.7041359751377421e-01	+9.7041359751377421e-01	+0.0000000000000000e+00
0	+1.8212921864277822e+00	+1.8212921864277822e+00	+0.0000000000000000e+00
2	-1.7698297211894110e+00	+4.9096081020621529e-01	+4.5215810627912525e+00
7	-6.3920582666815333e+00	-3.4813031633567326e+00	+5.8215102066496014e+00
1	-5.9695592568709808e+00	-5.8226734203476385e+00	+2.9377167304668461e-01
0	+2.5063911564661132e+00	+2.5063911564661132e+00	+0.0000000000000000e+00
1	+2.2791875130509682e+00	+2.3586943722121387e+00	+1.5901371832234101e-01
0	+3.3857346924981266e+00	+3.3857346924981266e+00	+0.0000000000000000e+00
0	+3.1755806773934880e+00	+3.1755806773934880e+00	+0.0000000000000000e+00
0	+3.4816050002221175e+00	+3.4816050002221175e+00	+0.0000000000000000e+00
0	+3.5997971298392848e+00	+3.5997971298392848e+00	+0.0000000000000000e+00
0	+3.5390551072097969e+00	+3.5390551072097969e+00	+0.0000000000000000e+00
0	+3.3525320609653209e+00	+3.3525320609653209e+00	+0.0000000000000000e+00
1	+2.6082006099272577e+00	+2.6688830371155552e+00	+1.2136485437659505e-01
0	+3.6706718572411918e+00	+3.6706718572411918e+00	+0.0000000000000000e+00
7	-5.7395131709367240e+00	-1.3262918764879341e+00	+8.8264425888975797e+00
5	-5.0454906596515281e+00	-5.6048915927535825e-01	+8.9700030007523388e+00
1	+1.4793636669216839e+00	+2.0551996507452941e+00	+1.1516719676472205e+00
0	+3.9714773185855088e+00	+3.9714773185855088e+00	+0.0000000000000000e+00
1	+7.4172599265752215e-01	+1.3106834292733662e+00	+1.1379148732316882e+00
1	+1.9805411232054233e+00	+2.0018763102659660e+00	+4.2670374121085430e-02
0	+3.5492884013803132e+00	+3.5492884013803132e+00	+0.0000000000000000e+00
2	-7.5703971074833998e-01	+5.9975296566943559e-01	+2.7135853528355511e+00
0	+1.8953458481354728e+00	+1.8953458481354728e+00	+0.0000000000000000e+00
0	+3.4546736610407596e+00	+3.4546736610407596e+00	+0.0000000000000000e+00
0	+2.9841875344827313e+00	+2.9841875344827313e+00	+0.0000000000000000e+00
2	-1.5489310748780991e+01	-1.4559015319087020e+01	+1.8605908593879406e+00
3	-1.1561224944915164e+01	-7.2648568326356449e+00	+8.5927362245590384e+00
0	+3.7099148938323969e+00	+3.7099148938323969e+00	+0.0000000000000000e+00
0	+2.8657135812899313e+00	+2.8657135812899313e+00	+0.0000000000000000e+00
0	+3.7700967134472330e+00	+3.7700967134472330e+00	+0.0000000000000000e+00
3	-1.1043108857639606e+01	-7.4126851884799292e+00	+7.2608473383193530e+00
3	-2.0565522710443449e+01	-1.6596393785591282e+01	+7.9382578497043355e+00
0	-4.8508277830613880e+00	-4.8508277830613880e+00	+0.0000000000000000e+00
5	-2.0215252953381182e+01	-1.4614652935584056e+01	+1.1201200035594251e+01
3	-2.8250136408076996e+00	+3.1863702531305105e-01	+6.2873013322415012e+00
2	+5.3610136372940698e-01	+1.7130101605524626e+00	+2.3538175936461112e+00
3	-2.2651047350927414e+00	+9.3326964403653134e-01	+6.3967487582585454e+00
2	+5.3944323918782899e-02	+1.5705687440952261e+00	+3.0332488403528863e+00
0	+3.5426320403629501e+00	+3.5426320403629501e+00	+0.0000000000000000e+00
0	+3.0905366497899909e+00	+3.0905366497899909e+00	+0.0000000000000000e+00
0	+3.5070850792124930e+00	+3.5070850792124930e+00	+0.0000000000000000e+00
0	+3.5070850792124930e+00	+3.5070850792124930e+00	+0.0000000000000000e+00
0	+3.5070850792124930e+00	+3.5070850792124930e+00	+0.0000000000000000e+00
0	+3.5884048934981836e+00	+3.5884048934981836e+00	+0.0000000000000000e+00
0	+3.3416862341629860e+00	+3.3416862341629860e+00	+0.0000000000000000e+00
1	-1.3169073627860570e+01	-1.2440479414075075e+01	+1.4571884275709905e+00
1	-8.8580436920227363e+00	-8.3027117020350190e+00	+1.1106639799754348e+00
0	-1.3146816094058600e+01	-1.3146816094058600e+01	+0.0000000000000000e+00
1	+1.3308964888838157e+00	+1.6652056689547741e+00	+6.6861836014191667e-01
12	-1.1668997904219410e+01	-1.1584928550756339e+00	+2.1021010098287551e+01
2	+2.7297284561687452e-01	+1.6603299378390801e+00	+2.7747141844444112e+00
0	-4.5010294692961255e+00	-4.5010294692961255e+00	+0.0000000000000000e+00
6	-1.2473773598996026e+01	-4.7828311395259266e+00	+1.5381884918940198e+01
1	+1.6934546974191758e+00	+2.0335532377833951e+00	+6.8019708072843876e-01
0	+7.0231570181218039e-01	+7.0231570181218039e-01	+0.0000000000000000e+00
0	-4.1534525280359462e+00	-4.1534525280359462e+00	+0.0000000000000000e+00
0	+2.2986972897913063e+00	+2.2986972897913063e+00	+0.0000000000000000e+00
4	-3.2251984602036243e+00	+2.1096441448425862e-01	+6.8723257493757659e+00
3	-1.4039064393598855e+00	+7.2655855590310114e-01	+4.2609299905259732e+00
2	-6.2156908167879443e-02	+1.1917600963818260e+00	+2.5078340090994109e+00
3	-1.0298481152191901e+01	-6.7136485651562259e+00	+7.1696651740713495e+00
3	-5.6035875537409074e+00	-2.0168374897567256e+00	+7.1735001279683637e+00
3	-5.4807535585325775e+00	-2.0114045964514338e+00	+6.9386979241622875e+00
0	+3.8255959489577878e+00	+3.8255959489577878e+00	+0.0000000000000000e+00
0	+2.8903687266261922e+00	+2.8903687266261922e+00	+0.0000000000000000e+00
0	+3.6757224670931059e+00	+3.6757224670931059e+00	+0.0000000000000000e+00
0	+9.4821184794339430e-01	+9.4821184794339430e-01	+0.0000000000000000e+00
5	-1.0274574908327001e+01	-5.4002771864257255e+00	+9.7485954438025502e+00
3	-8.7311450670114858e+00	-4.8590215065618176e+00	+7.7442471208993364e+00
0	+3.7254283537732960e+00	+3.7254283537732960e+00	+0.0000000000000000e+00
0	+2.8534760747161902e+00	+2.8534760747161902e+00	+0.0000000000000000e+00
0	+1.8745166781801457e+00	+1.8745166781801457e+00	+0.0000000000000000e+00
0	-2.6912004457362837e-01	-2.6912004457362837e-01	+0.0000000000000000e+00
2	-1.6669365197514185e-01	+1.4519126369133275e+00	+3.2372125777769387e+00
0	-1.0029366921965401e+00	-1.0029366921965401e+00	+0.0000000000000000e+00
0	+3.3915025057944495e+00	+3.3915025057944495e+00	+0.0000000000000000e+00
2	-2.0787950018099037e+00	-1.1041917714138698e+00	+1.9492064607920678e+00
0	+3.5354212573463180e+00	+3.5354212573463180e+00	+0.0000000000000000e+00
0	+1.1478443774276457e+00	+1.1478443774276457e+00	+0.0000000000000000e+00
0	+3.9464308508134707e+00	+3.9464308508134707e+00	+0.0000000000000000e+00
0	-2.3212961976598923e+00	-2.3212961976598923e+00	+0.0000000000000000e+00
