step	global-lle	local-lle	lle-ratio
46	-3.9422218228616637e+00	-1.4064773964935557e+00	+5.0714888527362163e+00
0	+9.0800729390906787e-01	+9.0800729390906787e-01	+0.0000000000000000e+00
18	-1.3436839205212343e+00	-7.0043994482756156e-01	+1.2864879513873455e+00
19	-1.4668259036926994e+00	-7.4834136737889212e-01	+1.4369690726276145e+00
12	-8.6533428645462607e-01	-5.2168228059207045e-01	+6.8730401172511124e-01
12	-8.5220417217693445e-01	-5.1540266072013097e-01	+6.7360302291360696e-01
0	+5.7601182466650802e-01	+5.7601182466650802e-01	+0.0000000000000000e+00
46	-3.9592934538856990e+00	-1.4364875230799143e+00	+5.0456118616115688e+00
60	-5.2449473126010187e+00	-1.6525356536143341e+00	+7.1848233179733692e+00
33	-2.7105554228339117e+00	-1.1307673821414603e+00	+3.1595760813849028e+00
15	-1.0961447484664966e+00	-5.8901484200692267e-01	+1.0142598129191478e+00
0	+7.7153517111067416e-01	+7.7153517111067416e-01	+0.0000000000000000e+00
0	+7.7431620327798223e-01	+7.7431620327798223e-01	+0.0000000000000000e+00
26	-2.1446801677250522e+00	-9.6717303918973541e-01	+2.3550142570706338e+00
99	-9.5277374434553437e+00	-2.1498199893241186e+00	+1.4755834908262450e+01
78	-6.9093564411849488e+00	-1.8874068908136972e+00	+1.0043899100742504e+01
0	+4.3003646926096417e-01	+4.3003646926096417e-01	+0.0000000000000000e+00
0	+1.2823370288557072e+00	+1.2823370288557072e+00	+0.0000000000000000e+00
0	+1.0846635210512643e+00	+1.0846635210512643e+00	+0.0000000000000000e+00
15	-1.1424332196599187e+00	-6.1573621949768154e-01	+1.0533940003244744e+00
13	-9.8454694192878112e-01	-5.7697497689802124e-01	+8.1514393006151975e-01
0	+1.2423603931054825e+00	+1.2423603931054825e+00	+0.0000000000000000e+00
7	-4.6926086371540343e-01	-3.0869633402934205e-01	+3.2112905937212277e-01
0	+2.9671038350957080e-01	+2.9671038350957080e-01	+0.0000000000000000e+00
0	+8.5650856336225656e-01	+8.5650856336225656e-01	+0.0000000000000000e+00
8	-3.6242331267236283e-01	-1.9212612517006900e-01	+3.4059437500458767e-01
0	+1.2000574761810188e+00	+1.2000574761810188e+00	+0.0000000000000000e+00
0	+6.0146444769818808e-01	+6.0146444769818808e-01	+0.0000000000000000e+00
14	-1.0021285917465153e+00	-5.3345147830663675e-01	+9.3735422687975700e-01
0	+5.6349521179160100e-01	+5.6349521179160100e-01	+0.0000000000000000e+00
0	+9.9703288642949839e-01	+9.9703288642949839e-01	+0.0000000000000000e+00
0	+1.0117657210524795e+00	+1.0117657210524795e+00	+0.0000000000000000e+00
0	+8.1651999387605034e-01	+8.1651999387605034e-01	+0.0000000000000000e+00
0	+8.1874981169672234e-01	+8.1874981169672234e-01	+0.0000000000000000e+00
0	+6.4841520052181467e-01	+6.4841520052181467e-01	+0.0000000000000000e+00
32	-2.6425973042559927e+00	-1.1258503952108696e+00	+3.0334938180902462e+00
0	+1.0178931985691264e+00	+1.0178931985691264e+00	+0.0000000000000000e+00
24	-1.9208240640391967e+00	-9.1266153691048235e-01	+2.0163250542574289e+00
0	+1.1642694819377382e+00	+1.1642694819377382e+00	+0.0000000000000000e+00
28	-2.2855635437123554e+00	-1.0161560718852740e+00	+2.5388149436541627e+00
20	-1.6240824214947494e+00	-8.3224124588977344e-01	+1.5836823512099518e+00
0	+1.1268599404142174e+00	+1.1268599404142174e+00	+0.0000000000000000e+00
0	+1.1670534379296729e+00	+1.1670534379296729e+00	+0.0000000000000000e+00
0	+1.1529524212134419e+00	+1.1529524212134419e+00	+0.0000000000000000e+00
0	+1.0139475233051849e+00	+1.0139475233051849e+00	+0.0000000000000000e+00
24	-1.9450876519550473e+00	-9.3257150784397813e-01	+2.0250322882221381e+00
0	+1.1816585894430176e+00	+1.1816585894430176e+00	+0.0000000000000000e+00
3	-1.7791310247429415e-02	+4.3230634961362036e-03	+4.4228747487131237e-02
4	-1.7527198621109430e-01	-1.1702852645479966e-01	+1.1648691951258927e-01
0	+1.2311848292443612e+00	+1.2311848292443612e+00	+0.0000000000000000e+00
0	+9.7845694276574091e-01	+9.7845694276574091e-01	+0.0000000000000000e+00
62	-5.4292149150881404e+00	-1.6624424073062369e+00	+7.5335450155638064e+00
0	+1.2368545104462481e+00	+1.2368545104462481e+00	+0.0000000000000000e+00
57	-4.9365951781468080e+00	-1.6090814724629376e+00	+6.6550274113677403e+00
6	-3.6149776184587212e-01	-2.4376262522856740e-01	+2.3547027323460945e-01
0	+1.1017425455212040e+00	+1.1017425455212040e+00	+0.0000000000000000e+00
12	-9.0219811342611278e-01	-5.4019041671738255e-01	+7.2401539341746046e-01
0	+1.0599310174566652e+00	+1.0599310174566652e+00	+0.0000000000000000e+00
0	+1.1666206348797243e+00	+1.1666206348797243e+00	+0.0000000000000000e+00
0	+9.5876539245608983e-01	+9.5876539245608983e-01	+0.0000000000000000e+00
0	+1.2635129603582675e+00	+1.2635129603582675e+00	+0.0000000000000000e+00
0	+5.2937174073010018e-01	+5.2937174073010018e-01	+0.0000000000000000e+00
0	+7.7249632310010063e-01	+7.7249632310010063e-01	+0.0000000000000000e+00
0	+1.2788562971920798e+00	+1.2788562971920798e+00	+0.0000000000000000e+00
0	+7.7078235298645681e-01	+7.7078235298645681e-01	+0.0000000000000000e+00
7	-4.1559877186517502e-01	-2.7590283345420241e-01	+2.7939187682194522e-01
0	+3.5355620264549570e-01	+3.5355620264549570e-01	+0.0000000000000000e+00
0	+1.2013380443672448e+00	+1.2013380443672448e+00	+0.0000000000000000e+00
6	-2.8452127877909583e-01	-1.8650713069226854e-01	+1.9602829617365458e-01
99	-9.2939190461860921e+00	-2.1303394655273400e+00	+1.4327159161317503e+01
3	+3.3440869325516376e-02	+5.9159936673070401e-02	+5.1438134695108051e-02
2	+2.4271967669899919e-02	+3.9149372807890659e-02	+2.9754810275981480e-02
1	+1.0637908805106955e-01	+1.1370771489850262e-01	+1.4657253694866146e-02
8	-4.6086800684339524e-01	-2.7766707267544866e-01	+3.6640186833589317e-01
16	-1.2336643570966266e+00	-6.8563835257223149e-01	+1.0960520090487902e+00
7	-4.3232572574697858e-01	-2.8789913214033125e-01	+2.8885318721329467e-01
0	+9.9236904642276924e-01	+9.9236904642276924e-01	+0.0000000000000000e+00
0	+1.3296874570229420e+00	+1.3296874570229420e+00	+0.0000000000000000e+00
0	+1.0871521175603969e+00	+1.0871521175603969e+00	+0.0000000000000000e+00
0	+8.9549989257287010e-01	+8.9549989257287010e-01	+0.0000000000000000e+00
12	-8.9256915581440044e-01	-5.2997888790122794e-01	+7.2518053582634501e-01
0	+8.8905070507862394e-01	+8.8905070507862394e-01	+0.0000000000000000e+00
0	+1.1337933224489560e+00	+1.1337933224489560e+00	+0.0000000000000000e+00
0	+1.0631100202795141e+00	+1.0631100202795141e+00	+0.0000000000000000e+00
0	+1.0873966371153121e+00	+1.0873966371153121e+00	+0.0000000000000000e+00
0	+6.8965331342257463e-01	+6.8965331342257463e-01	+0.0000000000000000e+00
0	+1.1191978803490068e+00	+1.1191978803490068e+00	+0.0000000000000000e+00
0	+7.2642069515681507e-01	+7.2642069515681507e-01	+0.0000000000000000e+00
7	-3.3898925892635501e-01	-2.0730095944654758e-01	+2.6337659895961485e-01
0	+8.3873319592847451e-01	+8.3873319592847451e-01	+0.0000000000000000e+00
0	+8.1995075746431556e-01	+8.1995075746431556e-01	+0.0000000000000000e+00
9	-6.3206555170512102e-01	-3.9764225928925434e-01	+4.6884658483173336e-01
0	+1.0026687385435842e+00	+1.0026687385435842e+00	+0.0000000000000000e+00
10	-7.0971328976193693e-01	-4.4358966633244878e-01	+5.3224724685897629e-01
2	+1.2222214598596648e-01	+1.3474246915817956e-01	+2.5040646344426154e-02
9	-6.3333283905686466e-01	-4.0020516102316206e-01	+4.6625535606740520e-01
0	+1.1878661039136005e+00	+1.1878661039136005e+00	+0.0000000000000000e+00
59	-5.1852233894948316e+00	-1.6492204387129599e+00	+7.0720059015637435e+00
29	-2.4327918543673639e+00	-1.0783099880522067e+00	+2.7089637326303144e+00
0	+1.1766716890269509e+00	+1.1766716890269509e+00	+0.0000000000000000e+00
0	+9.0571624503594661e-01	+9.0571624503594661e-01	+0.0000000000000000e+00
0	+8.2759055446831620e-01	+8.2759055446831620e-01	+0.0000000000000000e+00
0	+8.3298489192392944e-01	+8.3298489192392944e-01	+0.0000000000000000e+00
0	+7.1467297445451949e-01	+7.1467297445451949e-01	+0.0000000000000000e+00
0	+1.1071380108244213e+00	+1.1071380108244213e+00	+0.0000000000000000e+00
0	+1.2260272848828664e+00	+1.2260272848828664e+00	+0.0000000000000000e+00
0	+2.5853157661759152e-01	+2.5853157661759152e-01	+0.0000000000000000e+00
0	+6.9746929840350069e-01	+6.9746929840350069e-01	+0.0000000000000000e+00
0	+1.1782397449377999e+00	+1.1782397449377999e+00	+0.0000000000000000e+00
0	+2.7013014175839345e-01	+2.7013014175839345e-01	+0.0000000000000000e+00
27	-2.2433304907919291e+00	-1.0318928439998820e+00	+2.4228752935840943e+00
0	+1.2981262037373300e+00	+1.2981262037373300e+00	+0.0000000000000000e+00
0	+6.9953658707156652e-01	+6.9953658707156652e-01	+0.0000000000000000e+00
13	-8.9273565403283595e-01	-5.0274398988467328e-01	+7.7998332829632533e-01
0	+8.4022193254515631e-01	+8.4022193254515631e-01	+0.0000000000000000e+00
0	+9.1763284664860012e-01	+9.1763284664860012e-01	+0.0000000000000000e+00
0	+2.6410512672158282e-01	+2.6410512672158282e-01	+0.0000000000000000e+00
0	+2.6410512672158282e-01	+2.6410512672158282e-01	+0.0000000000000000e+00
0	+1.2284665173760008e+00	+1.2284665173760008e+00	+0.0000000000000000e+00
0	+1.1718010378113242e+00	+1.1718010378113242e+00	+0.0000000000000000e+00
0	+8.9270161134665549e-01	+8.9270161134665549e-01	+0.0000000000000000e+00
0	+5.5836140434710679e-01	+5.5836140434710679e-01	+0.0000000000000000e+00
0	+1.2722847291003545e+00	+1.2722847291003545e+00	+0.0000000000000000e+00
50	-4.3248305830176683e+00	-1.4611946558374440e+00	+5.7272718543604491e+00
0	+5.4749668257571127e-01	+5.4749668257571127e-01	+0.0000000000000000e+00
0	+2.4407300543357402e-01	+2.4407300543357402e-01	+0.0000000000000000e+00
0	+3.3978297422802028e-01	+3.3978297422802028e-01	+0.0000000000000000e+00
58	-5.0557679456331357e+00	-1.6204647146297932e+00	+6.8706064620066849e+00
29	-2.3192719424731201e+00	-9.9910101389470996e-01	+2.6403418571568205e+00
0	+8.7237862991629778e-01	+8.7237862991629778e-01	+0.0000000000000000e+00
0	+7.9056193430542154e-01	+7.9056193430542154e-01	+0.0000000000000000e+00
0	+6.8993209010254075e-01	+6.8993209010254075e-01	+0.0000000000000000e+00
0	+1.1645494838695245e+00	+1.1645494838695245e+00	+0.0000000000000000e+00
0	+1.1668031030981667e+00	+1.1668031030981667e+00	+0.0000000000000000e+00
0	+9.0986789995634543e-01	+9.0986789995634543e-01	+0.0000000000000000e+00
0	+1.0374893008305688e+00	+1.0374893008305688e+00	+0.0000000000000000e+00
0	+5.1713975298954185e-01	+5.1713975298954185e-01	+0.0000000000000000e+00
17	-1.3633377547351273e+00	-7.3744544854967420e-01	+1.2517846123709062e+00
0	+1.2393499405743356e+00	+1.2393499405743356e+00	+0.0000000000000000e+00
0	+8.8994456897077190e-01	+8.8994456897077190e-01	+0.0000000000000000e+00
22	-1.7317187557552955e+00	-8.4637113197595615e-01	+1.7706952475586788e+00
49	-4.2024847297255459e+00	-1.4424245793870476e+00	+5.5201203006769965e+00
50	-4.2557665083014751e+00	-1.4521614005135817e+00	+5.6072102155757868e+00
0	+1.0219108144088105e+00	+1.0219108144088105e+00	+0.0000000000000000e+00
0	+9.3035872684771870e-01	+9.3035872684771870e-01	+0.0000000000000000e+00
0	+6.6002781609874239e-01	+6.6002781609874239e-01	+0.0000000000000000e+00
1	+1.3545405848541914e-01	+1.3763611535238773e-01	+4.3641137339371916e-03
0	+9.0832081793648611e-01	+9.0832081793648611e-01	+0.0000000000000000e+00
0	+6.7671651740836269e-01	+6.7671651740836269e-01	+0.0000000000000000e+00
0	+9.4820060426861774e-01	+9.4820060426861774e-01	+0.0000000000000000e+00
0	+8.8129483590565405e-01	+8.8129483590565405e-01	+0.0000000000000000e+00
0	+5.1895462281521199e-01	+5.1895462281521199e-01	+0.0000000000000000e+00
0	+5.6778109719329328e-01	+5.6778109719329328e-01	+0.0000000000000000e+00
0	+1.2518283518932574e+00	+1.2518283518932574e+00	+0.0000000000000000e+00
17	-1.1666415151638598e+00	-5.6523385732805020e-01	+1.2028153156716193e+00
0	+1.1861640038697536e+00	+1.1861640038697536e+00	+0.0000000000000000e+00
12	-7.8156034541981967e-01	-4.4759275297696566e-01	+6.6793518488570802e-01
29	-2.3254504850717521e+00	-9.6066293577511586e-01	+2.7295750985932727e+00
0	+5.8484225901674591e-01	+5.8484225901674591e-01	+0.0000000000000000e+00
54	-4.5666214278211861e+00	-1.4379990299752325e+00	+6.2572447956919071e+00
0	+1.0846951682309629e+00	+1.0846951682309629e+00	+0.0000000000000000e+00
2	-5.1857843282543392e-03	+1.4590850875612960e-02	+3.9553270407734598e-02
57	-4.9468580426399438e+00	-1.5881444041958486e+00	+6.7174272768881904e+00
0	+8.1185234825504082e-01	+8.1185234825504082e-01	+0.0000000000000000e+00
55	-4.7446453083507159e+00	-1.5723399987094515e+00	+6.3446106192825287e+00
43	-3.5850404706773271e+00	-1.2319486973327816e+00	+4.7061835466890916e+00
35	-2.9159632374996201e+00	-1.1337146332085335e+00	+3.5644972085821731e+00
29	-2.4568217124916978e+00	-1.0927087245410627e+00	+2.7282259759012701e+00
0	+7.7290682404627753e-01	+7.7290682404627753e-01	+0.0000000000000000e+00
0	+1.0678726459022680e+00	+1.0678726459022680e+00	+0.0000000000000000e+00
0	+8.4729551057310415e-01	+8.4729551057310415e-01	+0.0000000000000000e+00
0	+9.5157789361965039e-01	+9.5157789361965039e-01	+0.0000000000000000e+00
2	+5.1535004118017369e-02	+6.4052349026591404e-02	+2.5034689817148070e-02
0	+7.1516225250995291e-01	+7.1516225250995291e-01	+0.0000000000000000e+00
0	+2.2894282559741219e-01	+2.2894282559741219e-01	+0.0000000000000000e+00
22	-1.7233640470656386e+00	-7.9342353639041052e-01	+1.8598810213504562e+00
0	+1.0630161479842697e+00	+1.0630161479842697e+00	+0.0000000000000000e+00
0	+8.9829522482087709e-01	+8.9829522482087709e-01	+0.0000000000000000e+00
0	+6.6995130609584519e-01	+6.6995130609584519e-01	+0.0000000000000000e+00
1	+1.1989624053827197e-01	+1.2334559750915597e-01	+6.8987139417679977e-03
0	+8.6058877065515849e-01	+8.6058877065515849e-01	+0.0000000000000000e+00
8	-5.4193405070910838e-01	-3.4525059510479039e-01	+3.9336691120863598e-01
0	+6.4271995660203496e-01	+6.4271995660203496e-01	+0.0000000000000000e+00
0	+1.0859682711880358e+00	+1.0859682711880358e+00	+0.0000000000000000e+00
30	-2.5109823520939156e+00	-1.0937147159430740e+00	+2.8345352723016832e+00
0	+9.2252512768530848e-01	+9.2252512768530848e-01	+0.0000000000000000e+00
0	+3.2525290448845889e-01	+3.2525290448845889e-01	+0.0000000000000000e+00
0	+9.0289740515361783e-01	+9.0289740515361783e-01	+0.0000000000000000e+00
0	+1.0748399129556023e+00	+1.0748399129556023e+00	+0.0000000000000000e+00
0	+1.1631748058695157e+00	+1.1631748058695157e+00	+0.0000000000000000e+00
0	+6.8331611944457649e-01	+6.8331611944457649e-01	+0.0000000000000000e+00
99	-1.0595132892798068e+01	-2.2342948672523413e+00	+1.6721676051091453e+01
40	-3.4287902293467138e+00	-1.3267569852496794e+00	+4.2040664881940693e+00
30	-2.4893752944862695e+00	-1.0695209688232250e+00	+2.8397086513260890e+00
12	-8.5298130820964202e-01	-5.1665194465733122e-01	+6.7265872710462160e-01
0	+1.1672303204730219e+00	+1.1672303204730219e+00	+0.0000000000000000e+00
5	-2.8821677175962801e-01	-1.9555570595831973e-01	+1.8532213160261657e-01
6	-3.0246746364911514e-01	-2.0492019114242366e-01	+1.9509454501338297e-01
99	-1.0852554652639014e+01	-2.3030289186716582e+00	+1.7099051467934714e+01
14	-9.6060634870105810e-01	-5.2841470290966785e-01	+8.6438329158278049e-01
41	-3.5466743334732365e+00	-1.3522428552824497e+00	+4.3888629563815735e+00
0	+8.3624267497419835e-01	+8.3624267497419835e-01	+0.0000000000000000e+00
0	+3.2301660972798873e-01	+3.2301660972798873e-01	+0.0000000000000000e+00
9	-6.0812929757969947e-01	-3.8532568875230955e-01	+4.4560721765477984e-01
12	-8.4310850508316415e-01	-5.1105255906658908e-01	+6.6411189203315013e-01
12	-8.4623773792269308e-01	-5.1227459248780183e-01	+6.6792629086978250e-01
0	+9.6065042316244398e-01	+9.6065042316244398e-01	+0.0000000000000000e+00
48	-4.1180754961324570e+00	-1.4666843194978321e+00	+5.3027823532692500e+00
15	-1.0720344300766502e+00	-5.7294366456830026e-01	+9.9818153101669993e-01
13	-9.6567771795703194e-01	-5.6982227724497525e-01	+7.9171088142411339e-01
0	+5.2951990258049664e-01	+5.2951990258049664e-01	+0.0000000000000000e+00
5	-1.6183447424249908e-01	-7.8827254363747601e-02	+1.6601443975750296e-01
0	+1.0779434039043330e+00	+1.0779434039043330e+00	+0.0000000000000000e+00
0	+7.0263645439044531e-01	+7.0263645439044531e-01	+0.0000000000000000e+00
0	+6.2813645724756251e-01	+6.2813645724756251e-01	+0.0000000000000000e+00
0	+7.1337076558640322e-01	+7.1337076558640322e-01	+0.0000000000000000e+00
0	+6.6981869015100037e-01	+6.6981869015100037e-01	+0.0000000000000000e+00
0	+5.3516544864255788e-01	+5.3516544864255788e-01	+0.0000000000000000e+00
6	-2.3821956367414199e-01	-1.3171362194401892e-01	+2.1301188346024613e-01
0	+6.2877501526522650e-01	+6.2877501526522650e-01	+0.0000000000000000e+00
69	-6.0171932458411099e+00	-1.6993398083386710e+00	+8.6357068750048782e+00
43	-3.7172858229570598e+00	-1.3848051306530094e+00	+4.6649613846081008e+00
7	-3.4663621850618842e-01	-1.9449737132963474e-01	+3.0427769435310736e-01
0	+9.1629819612689456e-01	+9.1629819612689456e-01	+0.0000000000000000e+00
15	-1.1655661945361300e+00	-6.3882977016388443e-01	+1.0534728487444911e+00
5	-2.4144081738408363e-01	-1.5737567513333972e-01	+1.6813028450148781e-01
0	+1.0627330255857390e+00	+1.0627330255857390e+00	+0.0000000000000000e+00
20	-1.6327233936638601e+00	-8.3367262530214603e-01	+1.5981015367234281e+00
0	+3.3324179886913630e-01	+3.3324179886913630e-01	+0.0000000000000000e+00
0	+1.1683135744448065e+00	+1.1683135744448065e+00	+0.0000000000000000e+00
0	+1.1836039400567784e+00	+1.1836039400567784e+00	+0.0000000000000000e+00
49	-4.1907080821450258e+00	-1.4007861759583347e+00	+5.5798438123733822e+00
99	-1.0320468540174497e+01	-2.2490321748985291e+00	+1.6142872730551936e+01
0	+9.3055506341269956e-01	+9.3055506341269956e-01	+0.0000000000000000e+00
0	+1.1144163060978958e+00	+1.1144163060978958e+00	+0.0000000000000000e+00
0	+8.7103757412582417e-01	+8.7103757412582417e-01	+0.0000000000000000e+00
98	-8.7221648294237344e+00	-2.0745986678100370e+00	+1.3295132323227396e+01
99	-1.2273150040316413e+01	-2.4336403018114510e+00	+1.9679019477009923e+01
17	-1.3187338317451962e+00	-7.1402052326468568e-01	+1.2094266169610211e+00
99	-1.2776600767564680e+01	-2.4936592604351491e+00	+2.0565883014259065e+01
63	-5.5406220038668117e+00	-1.7025288501246489e+00	+7.6761863074843255e+00
25	-2.0286291560233738e+00	-9.3887598268669348e-01	+2.1795063466733606e+00
52	-4.4780291912201680e+00	-1.5174670287789660e+00	+5.9211243248824044e+00
29	-2.4013714642999422e+00	-1.0501648014680480e+00	+2.7024133256637883e+00
0	+1.1571100290859198e+00	+1.1571100290859198e+00	+0.0000000000000000e+00
0	+3.6739465454830333e-01	+3.6739465454830333e-01	+0.0000000000000000e+00
0	+8.3404184927889835e-01	+8.3404184927889835e-01	+0.0000000000000000e+00
0	+8.3404184927889835e-01	+8.3404184927889835e-01	+0.0000000000000000e+00
0	+8.3404184927889835e-01	+8.3404184927889835e-01	+0.0000000000000000e+00
0	+5.7617230979123191e-01	+5.7617230979123191e-01	+0.0000000000000000e+00
0	+3.8100860297285566e-01	+3.8100860297285566e-01	+0.0000000000000000e+00
46	-3.9430186297120469e+00	-1.3868286459029608e+00	+5.1123799676181720e+00
25	-2.0303303646142323e+00	-9.5597342823638187e-01	+2.1487138727557009e+00
63	-5.4949697070970434e+00	-1.6822656698749623e+00	+7.6254080744441621e+00
0	+1.0167326226218356e+00	+1.0167326226218356e+00	+0.0000000000000000e+00
99	-1.0828984712994794e+01	-2.2898219744851609e+00	+1.7078325477019266e+01
22	-1.7250036497311885e+00	-8.4647648377858298e-01	+1.7570543319052110e+00
17	-1.3279976737052293e+00	-7.1803044756845313e-01	+1.2199344522735522e+00
99	-1.3325849385343908e+01	-2.5450171299743154e+00	+2.1561664510739185e+01
13	-8.8986170884684102e-01	-5.0225864417068422e-01	+7.7520612935231359e-01
0	+2.2864117493981029e-01	+2.2864117493981029e-01	+0.0000000000000000e+00
33	-2.7308406815562249e+00	-1.1171806744200892e+00	+3.2273200142722716e+00
0	+1.2711324294818234e+00	+1.2711324294818234e+00	+0.0000000000000000e+00
17	-1.3396284043556350e+00	-7.2642624581201498e-01	+1.2264043170872401e+00
46	-3.9829064415430637e+00	-1.4408748605756219e+00	+5.0840631619348837e+00
24	-1.9915619675757061e+00	-9.3911947846304977e-01	+2.1048849782253125e+00
99	-9.7915666811862678e+00	-2.1860801713043081e+00	+1.5210973019763919e+01
80	-7.0569397712413942e+00	-1.9032723924468702e+00	+1.0307334757589048e+01
78	-6.9118770628649635e+00	-1.8855732320812646e+00	+1.0052607661567398e+01
0	+8.9485601271922643e-01	+8.9485601271922643e-01	+0.0000000000000000e+00
0	+3.8848832150501345e-01	+3.8848832150501345e-01	+0.0000000000000000e+00
0	+7.7386863865913624e-01	+7.7386863865913624e-01	+0.0000000000000000e+00
15	-1.1507718559419833e+00	-6.5068357017014378e-01	+1.0001765715436790e+00
99	-9.1619131078844447e+00	-2.1140513901100650e+00	+1.4095723435548759e+01
99	-9.9257328734644723e+00	-2.2090143941008131e+00	+1.5433436958727318e+01
0	+6.9555634798904931e-01	+6.9555634798904931e-01	+0.0000000000000000e+00
1	+1.8707854777554989e-01	+1.9224036601145733e-01	+1.0323636471814890e-02
1	+1.5528869066775641e-01	+1.5644120079168977e-01	+2.3050202478667181e-03
10	-6.6107514735590200e-01	-4.1878013216712584e-01	+4.8459003037755233e-01
32	-2.7247459402267080e+00	-1.1481693282721275e+00	+3.1531532239091611e+00
5	-2.1737544477946180e-01	-1.4744374020715245e-01	+1.3986340914461870e-01
0	+8.9721007226457727e-01	+8.9721007226457727e-01	+0.0000000000000000e+00
34	-2.8743027881275753e+00	-1.1934318227236218e+00	+3.3617419308079071e+00
0	+4.9440977853372692e-01	+4.9440977853372692e-01	+0.0000000000000000e+00
1	+1.0215780778379990e-01	+1.0753594950952183e-01	+1.0756283451443860e-02
0	+8.8186107149595772e-01	+8.8186107149595772e-01	+0.0000000000000000e+00
3	+3.2537242224706775e-02	+5.7380622598986797e-02	+4.9686760748560044e-02
